source_model,target_model,sample_index,selector,repeat,target_clean_correct,target_logit_drop,target_loss_increase,target_prediction_changed
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_relu,0,True,0.5631723403930664,0.09455197304487228,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_relu,0,False,0.38159799575805664,0.2928566336631775,False
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_relu,0,True,0.11905288696289062,0.011742651462554932,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_relu,1,True,-0.24558067321777344,-0.04446026682853699,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_relu,1,True,0.15590858459472656,0.011217206716537476,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_relu,1,True,0.019168853759765625,0.002721741795539856,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_relu,1,True,0.08835506439208984,0.015783600509166718,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_relu,1,True,0.0966501235961914,0.020428776741027832,False
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_relu,1,True,-0.015154838562011719,0.012214116752147675,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_relu,1,False,0.10370302200317383,0.14455407857894897,False
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_relu,1,True,0.2528820037841797,0.04003157466650009,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_relu,2,True,-0.09815120697021484,-0.07890799641609192,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_relu,2,True,0.1483001708984375,0.009883292019367218,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_relu,2,True,0.027990341186523438,0.003063395619392395,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_relu,2,True,0.2612638473510742,0.05820957571268082,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_relu,2,True,0.07466888427734375,0.01513703167438507,False
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_relu,2,True,0.8927383422851562,0.15951430797576904,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_relu,2,False,-0.009750843048095703,-0.04067617654800415,True
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_relu,2,True,0.24320411682128906,0.02849479764699936,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_relu,3,True,-0.2133197784423828,-0.10112668573856354,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_relu,3,True,0.16598129272460938,0.008340314030647278,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_relu,3,True,-0.01045989990234375,-0.000258810818195343,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_relu,3,True,0.4397268295288086,0.07125277072191238,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_relu,3,True,-0.05544471740722656,3.203749656677246e-05,False
