model,layer,global_mode,image_name,label,global_flip_cosine,global_phase_cosine,score_flip_spearman,score_phase_spearman,score_normalized_entropy,score_top_probability_mass,score_std
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00024710.JPEG,974,0.9994505047798157,0.9979555010795593,0.7688148021697998,0.36365580558776855,0.9883902072906494,0.25524377822875977,0.03115069307386875
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00024753.JPEG,51,0.9994495511054993,0.9981206655502319,0.8774649500846863,0.6503534317016602,0.9924234747886658,0.22585579752922058,0.026131901890039444
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00024781.JPEG,782,0.9993882179260254,0.9980832934379578,0.8179888725280762,0.36729592084884644,0.9934895038604736,0.22159630060195923,0.023751799017190933
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00024926.JPEG,373,0.9994832873344421,0.9978801012039185,0.8570153713226318,0.6172796487808228,0.9920379519462585,0.22812622785568237,0.027830820530653
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025075.JPEG,129,0.9993844032287598,0.9977164268493652,0.8686035871505737,0.4789072871208191,0.9909002184867859,0.24590080976486206,0.02827034518122673
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025315.JPEG,333,0.9996448159217834,0.9983072876930237,0.79831862449646,0.43422290682792664,0.9910568594932556,0.2442116141319275,0.028512798249721527
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025390.JPEG,932,0.9995063543319702,0.9978862404823303,0.8591557741165161,0.614465057849884,0.9865896105766296,0.263234943151474,0.0324365608394146
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025402.JPEG,500,0.9994266629219055,0.9979469776153564,0.8735411167144775,0.3594339191913605,0.9931570291519165,0.22213156521320343,0.024200309067964554
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025408.JPEG,669,0.9996027946472168,0.9973735213279724,0.8561898469924927,0.4344747066497803,0.9904670715332031,0.235275536775589,0.029051046818494797
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025416.JPEG,569,0.9995215535163879,0.9981867074966431,0.750642716884613,0.5012550950050354,0.9838382005691528,0.289041131734848,0.034575898200273514
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025440.JPEG,987,0.9991999864578247,0.9988723993301392,0.8289077281951904,0.546572208404541,0.9903179407119751,0.24182891845703125,0.029264848679304123
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025446.JPEG,994,0.9992680549621582,0.9974029064178467,0.8620054721832275,0.536998450756073,0.9891272187232971,0.24931234121322632,0.031103434041142464
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025563.JPEG,691,0.9993578791618347,0.9984710216522217,0.877280056476593,0.5883384346961975,0.9931743741035461,0.21857106685638428,0.024157017469406128
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025800.JPEG,390,0.9995781779289246,0.9980754852294922,0.7728598117828369,0.5615886449813843,0.9852878451347351,0.2691710889339447,0.034989893436431885
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025844.JPEG,616,0.9995594024658203,0.9984906911849976,0.8075002431869507,0.447264701128006,0.9919280409812927,0.23003587126731873,0.027574636042118073
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025851.JPEG,251,0.9996249675750732,0.9974229335784912,0.8353863954544067,0.5141900777816772,0.9867437481880188,0.26181739568710327,0.031638890504837036
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025907.JPEG,837,0.9996533393859863,0.9974712133407593,0.940201997756958,0.6247671246528625,0.9941582083702087,0.21669086813926697,0.023660333827137947
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00025989.JPEG,621,0.9995931386947632,0.9978461265563965,0.8093346953392029,0.39931946992874146,0.9922397136688232,0.22926326096057892,0.027495773509144783
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026068.JPEG,95,0.9993895292282104,0.9981476068496704,0.8332316279411316,0.5108511447906494,0.9855684638023376,0.27221813797950745,0.034727856516838074
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026088.JPEG,684,0.9995653033256531,0.9987713098526001,0.7712134122848511,0.38549673557281494,0.9923242330551147,0.23189865052700043,0.02601938508450985
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026113.JPEG,509,0.9994111061096191,0.9965580701828003,0.8768577575683594,0.3253735303878784,0.9928050637245178,0.21993714570999146,0.02667251229286194
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026139.JPEG,127,0.9995944499969482,0.9982988238334656,0.657498300075531,0.38271719217300415,0.9859470129013062,0.2656996250152588,0.035840585827827454
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026145.JPEG,527,0.9994813799858093,0.9984239339828491,0.8933069705963135,0.5838965773582458,0.9873465895652771,0.2546886205673218,0.03105037659406662
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026189.JPEG,404,0.9995542168617249,0.9975336790084839,0.7453019618988037,0.2619384825229645,0.9881032705307007,0.25547945499420166,0.029632454738020897
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026202.JPEG,35,0.9994075298309326,0.9980451464653015,0.7015148401260376,0.4160778820514679,0.988135814666748,0.2547778785228729,0.030981900170445442
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026226.JPEG,549,0.9995412230491638,0.997816801071167,0.7774195671081543,0.4373658001422882,0.9859298467636108,0.26996755599975586,0.03393341600894928
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026280.JPEG,408,0.9993842244148254,0.9983910322189331,0.7047613859176636,0.42070937156677246,0.9922066330909729,0.23259896039962769,0.026995886117219925
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026315.JPEG,804,0.9995067119598389,0.9987604022026062,0.8085951805114746,0.5168516635894775,0.9902464151382446,0.2428910881280899,0.029865970835089684
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026328.JPEG,422,0.9995895624160767,0.9969772696495056,0.9100080728530884,0.6129621267318726,0.9901947379112244,0.23766329884529114,0.03019803576171398
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026332.JPEG,473,0.9996304512023926,0.9981763958930969,0.9174541234970093,0.5102056264877319,0.9844530820846558,0.2755689024925232,0.037491053342819214
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026390.JPEG,341,0.9992609024047852,0.9969645142555237,0.8335886001586914,0.33748936653137207,0.9902434945106506,0.23840093612670898,0.026639917865395546
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026397.JPEG,0,0.9994605779647827,0.9978039860725403,0.8279339075088501,0.5069926977157593,0.9892508387565613,0.24513085186481476,0.02961583621799946
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026436.JPEG,733,0.9994761943817139,0.9982095956802368,0.880555272102356,0.44844406843185425,0.9891995787620544,0.24775774776935577,0.028562847524881363
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026490.JPEG,4,0.9995460510253906,0.9984359741210938,0.6261999607086182,0.4174612760543823,0.9886757135391235,0.2516154944896698,0.029639339074492455
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026510.JPEG,140,0.9994451403617859,0.9981342554092407,0.7883368730545044,0.20535027980804443,0.9925509095191956,0.22644129395484924,0.027561720460653305
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026559.JPEG,891,0.9994904398918152,0.997797966003418,0.8934807777404785,0.4451465606689453,0.9940382242202759,0.21312692761421204,0.024415992200374603
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026627.JPEG,401,0.999483048915863,0.9979349374771118,0.8749483823776245,0.6829666495323181,0.9834888577461243,0.2801769971847534,0.03650689497590065
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026692.JPEG,165,0.9996243119239807,0.9975464940071106,0.7660289406776428,0.40605950355529785,0.986687421798706,0.25902891159057617,0.034362778067588806
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026737.JPEG,371,0.9994663000106812,0.9974631071090698,0.8115516304969788,0.36496585607528687,0.9900386929512024,0.24389639496803284,0.029353410005569458
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026743.JPEG,717,0.9992706775665283,0.9975417256355286,0.8973472118377686,0.6750153303146362,0.992065966129303,0.22526410222053528,0.02686283551156521
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026754.JPEG,880,0.9994999766349792,0.997543454170227,0.9168644547462463,0.5724008083343506,0.9876848459243774,0.257793128490448,0.031850360333919525
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026803.JPEG,205,0.9994237422943115,0.9983537793159485,0.8554215431213379,0.45044904947280884,0.9871207475662231,0.2655337452888489,0.031355757266283035
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026901.JPEG,41,0.9995600581169128,0.9984394311904907,0.8523344397544861,0.5075823664665222,0.9831449389457703,0.2828589081764221,0.03739507496356964
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026916.JPEG,859,0.9996656179428101,0.9982554912567139,0.9203133583068848,0.5386081337928772,0.9891913533210754,0.24388901889324188,0.030461138114333153
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026925.JPEG,118,0.999405026435852,0.9971883893013,0.901283860206604,0.4093569815158844,0.9939355850219727,0.21610747277736664,0.02445889264345169
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00026972.JPEG,750,0.9995568990707397,0.9983735084533691,0.8273314833641052,0.41475188732147217,0.9893984198570251,0.25208258628845215,0.028317181393504143
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027124.JPEG,264,0.9995346665382385,0.9986112117767334,0.8806620836257935,0.5025268793106079,0.9928730130195618,0.2189805954694748,0.02551819384098053
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027141.JPEG,894,0.9990931749343872,0.9981730580329895,0.9019626975059509,0.7392950654029846,0.9875792860984802,0.25593286752700806,0.0333944596350193
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027148.JPEG,61,0.9995765686035156,0.9981935620307922,0.8698626756668091,0.5668401718139648,0.9935445785522461,0.21631553769111633,0.025227025151252747
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027201.JPEG,694,0.9996200799942017,0.9985426664352417,0.8203555941581726,0.5044792890548706,0.9880825281143188,0.25588929653167725,0.03172845393419266
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027287.JPEG,445,0.9992908239364624,0.9975671768188477,0.9261927604675293,0.43475523591041565,0.987682580947876,0.24898874759674072,0.03105934150516987
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027348.JPEG,164,0.9995735883712769,0.99700927734375,0.8871757984161377,0.5710747241973877,0.9926878213882446,0.22643688321113586,0.024369578808546066
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027385.JPEG,497,0.9994062185287476,0.9977625012397766,0.8810461759567261,0.5886444449424744,0.9898781776428223,0.24484890699386597,0.029578009620308876
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027498.JPEG,14,0.9994461536407471,0.9985573887825012,0.8795623779296875,0.5048633813858032,0.9857304692268372,0.26397189497947693,0.034285105764865875
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027530.JPEG,985,0.9996318221092224,0.9974279999732971,0.8971112966537476,0.4538469612598419,0.9950715899467468,0.20791928470134735,0.02248593233525753
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027633.JPEG,5,0.99952232837677,0.9966671466827393,0.816461980342865,0.31782546639442444,0.9919858574867249,0.22775599360466003,0.027771854773163795
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027636.JPEG,648,0.9993988871574402,0.9972795248031616,0.8308696746826172,0.5360884666442871,0.9906787872314453,0.23516100645065308,0.02607143670320511
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027657.JPEG,104,0.9993945360183716,0.9977920651435852,0.7911561727523804,0.2649013102054596,0.99270099401474,0.22722476720809937,0.025140954181551933
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027790.JPEG,66,0.9995077848434448,0.9982987642288208,0.753446102142334,0.526812732219696,0.9910485148429871,0.2388506680727005,0.02919570915400982
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027793.JPEG,848,0.9995374083518982,0.9981401562690735,0.9222433567047119,0.6666162014007568,0.9865992665290833,0.26194334030151367,0.0314936637878418
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00027955.JPEG,354,0.9994955062866211,0.9978919625282288,0.8026440143585205,0.5336834192276001,0.9883272647857666,0.25570130348205566,0.031473953276872635
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028029.JPEG,930,0.9994642734527588,0.9977346658706665,0.7601622343063354,0.40144872665405273,0.9942812323570251,0.21270613372325897,0.02381272055208683
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028103.JPEG,233,0.9994313716888428,0.9979993104934692,0.8372941017150879,0.5250133275985718,0.9916872382164001,0.2282664179801941,0.027648884803056717
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028201.JPEG,844,0.9994708895683289,0.9986074566841125,0.8202391862869263,0.5877375602722168,0.9882069826126099,0.2603759467601776,0.030329342931509018
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028333.JPEG,637,0.9994781017303467,0.997939944267273,0.7916056513786316,0.30507373809814453,0.9928582906723022,0.2284107208251953,0.02460366114974022
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028359.JPEG,448,0.9994996190071106,0.9978584051132202,0.8831116557121277,0.32491451501846313,0.9900293946266174,0.2415175437927246,0.02961524948477745
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028377.JPEG,653,0.9995431900024414,0.9983384609222412,0.8424084782600403,0.7064029574394226,0.9880746603012085,0.2621024250984192,0.03260752558708191
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028502.JPEG,498,0.9992376565933228,0.998008131980896,0.885481595993042,0.6083608865737915,0.9922431111335754,0.22605755925178528,0.026318086311221123
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028524.JPEG,17,0.999419629573822,0.9981153011322021,0.8300615549087524,0.5297037959098816,0.9877840280532837,0.25745972990989685,0.03177725151181221
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028528.JPEG,716,0.9994054436683655,0.9985279440879822,0.808765709400177,0.28770968317985535,0.9885110259056091,0.2516191303730011,0.030926885083317757
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028576.JPEG,596,0.9994572997093201,0.9975623488426208,0.8165448904037476,0.38823485374450684,0.988104522228241,0.2548753619194031,0.030668603256344795
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028592.JPEG,551,0.9996089339256287,0.9981920719146729,0.801931619644165,0.6025962233543396,0.9905092120170593,0.24194858968257904,0.028102045878767967
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028608.JPEG,730,0.999315083026886,0.9969349503517151,0.7393540143966675,0.34908878803253174,0.9891848564147949,0.25206172466278076,0.029873207211494446
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028696.JPEG,597,0.999500036239624,0.9980831742286682,0.7775852680206299,0.4209356904029846,0.9903848767280579,0.2401043176651001,0.02846480719745159
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028779.JPEG,74,0.9995872974395752,0.998390793800354,0.7919339537620544,0.4001147449016571,0.9912124872207642,0.23558542132377625,0.02877839095890522
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028825.JPEG,344,0.9994499683380127,0.9983439445495605,0.7955024242401123,0.3580330014228821,0.9912355542182922,0.23718607425689697,0.02611360512673855
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028835.JPEG,812,0.9995126128196716,0.9981441497802734,0.8195124864578247,0.3440827429294586,0.992500364780426,0.2326623797416687,0.025383980944752693
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028870.JPEG,261,0.9994276762008667,0.9979532361030579,0.8334690928459167,0.48973697423934937,0.9919502139091492,0.230519637465477,0.025427233427762985
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028887.JPEG,740,0.9993623495101929,0.9980054497718811,0.9007657766342163,0.5111715197563171,0.9946795701980591,0.20921075344085693,0.022582009434700012
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00028920.JPEG,133,0.9995061159133911,0.9982914328575134,0.7098948955535889,0.42732030153274536,0.9799913763999939,0.29912006855010986,0.04144302010536194
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029045.JPEG,528,0.9994708299636841,0.9980974197387695,0.7508434653282166,0.07403836399316788,0.9852511882781982,0.2738751173019409,0.03460004925727844
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029093.JPEG,700,0.9996069669723511,0.9979540109634399,0.8683868646621704,0.5440174341201782,0.9864194989204407,0.26522135734558105,0.03225629776716232
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029125.JPEG,766,0.999382495880127,0.9971550107002258,0.8171043395996094,0.11437337100505829,0.993872880935669,0.21764977276325226,0.022900868207216263
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029127.JPEG,196,0.9994936585426331,0.9981515407562256,0.8732717037200928,0.47581538558006287,0.9890078902244568,0.25396886467933655,0.02894425392150879
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029156.JPEG,77,0.9992228746414185,0.9977792501449585,0.801321268081665,0.4067400097846985,0.9919105768203735,0.2337445616722107,0.026861796155571938
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029183.JPEG,696,0.999271035194397,0.9977506399154663,0.8152189254760742,0.5391006469726562,0.9880949854850769,0.2618614435195923,0.03180777281522751
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029207.JPEG,355,0.999543309211731,0.9987291693687439,0.8585995435714722,0.6923284530639648,0.9859128594398499,0.2668447494506836,0.032647985965013504
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029208.JPEG,75,0.9994772672653198,0.9984095692634583,0.762986421585083,0.4551905393600464,0.9879229664802551,0.25120365619659424,0.03150937706232071
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029572.JPEG,909,0.99940025806427,0.9970775842666626,0.8113157153129578,0.38108038902282715,0.9919283986091614,0.22997167706489563,0.02616659738123417
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029594.JPEG,659,0.9995691776275635,0.997721254825592,0.8595606088638306,0.5039947628974915,0.9886701107025146,0.25108766555786133,0.031132280826568604
vit_base_patch16_224,block6,cls,ILSVRC2012_val_00029709.JPEG,12,0.9994058012962341,0.9979285597801208,0.6884443759918213,0.5529170036315918,0.9835405349731445,0.2897167205810547,0.03519406169652939
