source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,cait_s24_224,14,ILSVRC2012_val_00025416.JPEG,block6,selected,True,0.009486628696322441,0.009680325165390968,0.4326969087123871,0.5029429793357849,0.19959068298339844,0.012917909771203995,False
vit_base_patch16_224,cait_s24_224,15,ILSVRC2012_val_00025440.JPEG,block6,selected,True,0.007264601066708565,0.0072037167847156525,0.43360039591789246,0.5076729655265808,0.08066558837890625,0.009544529020786285,False
vit_base_patch16_224,cait_s24_224,14,ILSVRC2012_val_00025416.JPEG,block6,opposite,True,0.012303238734602928,0.012487905099987984,0.4369552433490753,0.5122568607330322,0.23055648803710938,0.018322911113500595,False
vit_base_patch16_224,cait_s24_224,15,ILSVRC2012_val_00025440.JPEG,block6,opposite,True,0.007016521878540516,0.009785609319806099,0.4350818395614624,0.5100247263908386,0.12891101837158203,0.016172729432582855,False
vit_base_patch16_224,cait_s24_224,14,ILSVRC2012_val_00025416.JPEG,block6,deviation,True,0.002350370865315199,0.002215898595750332,0.43485596776008606,0.5102771520614624,0.05677986145019531,0.01013949140906334,False
vit_base_patch16_224,cait_s24_224,15,ILSVRC2012_val_00025440.JPEG,block6,deviation,True,0.011195652186870575,0.01153574325144291,0.43479618430137634,0.5082376599311829,0.052440643310546875,0.008557528257369995,False
vit_base_patch16_224,cait_s24_224,14,ILSVRC2012_val_00025416.JPEG,block6,random,True,0.007796040736138821,0.0077895186841487885,0.4354206621646881,0.5102505683898926,0.19226551055908203,0.017214927822351456,False
vit_base_patch16_224,cait_s24_224,15,ILSVRC2012_val_00025440.JPEG,block6,random,True,0.005780517589300871,0.007442692760378122,0.4325574040412903,0.5062779188156128,0.12928390502929688,0.018056973814964294,False
vit_base_patch16_224,cait_s24_224,14,ILSVRC2012_val_00025416.JPEG,block6,no_drop,True,0.012919583357870579,0.01273746881633997,0.5129344463348389,0.5130208134651184,0.11126327514648438,0.017788995057344437,False
vit_base_patch16_224,cait_s24_224,15,ILSVRC2012_val_00025440.JPEG,block6,no_drop,True,0.002614968456327915,0.0033879114780575037,0.5102638602256775,0.5108351707458496,0.015776634216308594,0.004759304225444794,False
vit_base_patch16_224,cait_s24_224,16,ILSVRC2012_val_00025446.JPEG,block6,selected,True,-0.0022546511609107256,-0.002593293786048889,0.4266050159931183,0.49556228518486023,0.056011199951171875,0.0033869221806526184,False
vit_base_patch16_224,cait_s24_224,17,ILSVRC2012_val_00025563.JPEG,block6,selected,True,0.008193364366889,0.008340082131326199,0.44418978691101074,0.5153658986091614,0.2592124938964844,0.07869186252355576,False
vit_base_patch16_224,cait_s24_224,16,ILSVRC2012_val_00025446.JPEG,block6,opposite,True,-0.0034844032488763332,-0.0036975210532546043,0.4261798560619354,0.49834582209587097,0.02327728271484375,0.0013327747583389282,False
vit_base_patch16_224,cait_s24_224,17,ILSVRC2012_val_00025563.JPEG,block6,opposite,True,0.007830854505300522,0.006847752723842859,0.4379517436027527,0.5124163031578064,0.1585559844970703,0.06677555292844772,False
vit_base_patch16_224,cait_s24_224,16,ILSVRC2012_val_00025446.JPEG,block6,deviation,True,0.0004716122057288885,0.000497282249853015,0.4277476668357849,0.5027702450752258,0.06689643859863281,0.003908909857273102,False
vit_base_patch16_224,cait_s24_224,17,ILSVRC2012_val_00025563.JPEG,block6,deviation,True,0.008373906835913658,0.00802481360733509,0.437387079000473,0.5126023292541504,0.1551980972290039,0.07584846764802933,False
vit_base_patch16_224,cait_s24_224,16,ILSVRC2012_val_00025446.JPEG,block6,random,True,0.004767865873873234,0.007139002904295921,0.42841199040412903,0.49948182702064514,0.02780628204345703,0.001654651015996933,False
vit_base_patch16_224,cait_s24_224,17,ILSVRC2012_val_00025563.JPEG,block6,random,True,0.002639721380546689,0.0027915064711123705,0.4426751136779785,0.5174984335899353,0.2519254684448242,0.0758480653166771,False
vit_base_patch16_224,cait_s24_224,16,ILSVRC2012_val_00025446.JPEG,block6,no_drop,True,0.002378823235630989,0.0006593102589249611,0.502345085144043,0.5025444030761719,0.04619407653808594,0.0026591867208480835,False
vit_base_patch16_224,cait_s24_224,17,ILSVRC2012_val_00025563.JPEG,block6,no_drop,True,0.003805822692811489,0.005146707408130169,0.5198567509651184,0.5200560688972473,0.3244743347167969,0.12642064690589905,False
vit_base_patch16_224,cait_s24_224,18,ILSVRC2012_val_00025800.JPEG,block6,selected,True,-0.002159467898309231,-0.00355319119989872,0.42648544907569885,0.498046875,0.05785846710205078,0.0029503777623176575,False
vit_base_patch16_224,cait_s24_224,19,ILSVRC2012_val_00025844.JPEG,block6,selected,True,-0.00690274965018034,-0.007037442643195391,0.4247449040412903,0.49857833981513977,0.029249191284179688,0.002484746277332306,False
vit_base_patch16_224,cait_s24_224,18,ILSVRC2012_val_00025800.JPEG,block6,opposite,True,0.004232166800647974,0.004051427356898785,0.426870733499527,0.5021856427192688,0.1472606658935547,0.009800184518098831,False
vit_base_patch16_224,cait_s24_224,19,ILSVRC2012_val_00025844.JPEG,block6,opposite,True,0.0008629613439552486,0.0005284315557219088,0.42732247710227966,0.4997674822807312,0.053246498107910156,0.0033599771559238434,False
vit_base_patch16_224,cait_s24_224,18,ILSVRC2012_val_00025800.JPEG,block6,deviation,True,0.00227199774235487,0.0011962687131017447,0.42843857407569885,0.5020926594734192,0.2155590057373047,0.014195453375577927,False
vit_base_patch16_224,cait_s24_224,19,ILSVRC2012_val_00025844.JPEG,block6,deviation,True,0.0006125250947661698,0.0007427443051710725,0.4256749451160431,0.4995216727256775,0.009385108947753906,-2.101808786392212e-05,False
vit_base_patch16_224,cait_s24_224,18,ILSVRC2012_val_00025800.JPEG,block6,random,True,0.004187095910310745,0.004826108925044537,0.42714977264404297,0.5020062923431396,0.06404781341552734,0.00396786630153656,False
vit_base_patch16_224,cait_s24_224,19,ILSVRC2012_val_00025844.JPEG,block6,random,True,0.009336158633232117,0.00930855143815279,0.42406728863716125,0.4979804456233978,0.0739755630493164,0.005723822861909866,False
vit_base_patch16_224,cait_s24_224,18,ILSVRC2012_val_00025800.JPEG,block6,no_drop,True,0.0031823222525417805,0.0052488259971141815,0.4995681941509247,0.5001262426376343,0.09838008880615234,0.007117751985788345,False
vit_base_patch16_224,cait_s24_224,19,ILSVRC2012_val_00025844.JPEG,block6,no_drop,True,0.009788457304239273,0.010535613633692265,0.5009233951568604,0.5012289881706238,-0.07332038879394531,-0.004155881702899933,False
vit_base_patch16_224,cait_s24_224,20,ILSVRC2012_val_00025851.JPEG,block6,selected,True,0.003846963867545128,0.0038345037028193474,0.4201875925064087,0.4952234923839569,0.06454849243164062,0.0034005120396614075,False
vit_base_patch16_224,cait_s24_224,21,ILSVRC2012_val_00025907.JPEG,block6,selected,True,0.0003760108374990523,9.904883336275816e-05,0.4299466013908386,0.5029031038284302,0.0919961929321289,0.020992755889892578,False
vit_base_patch16_224,cait_s24_224,20,ILSVRC2012_val_00025851.JPEG,block6,opposite,True,-0.0024449340999126434,-0.003546488704159856,0.4255155324935913,0.4966318607330322,0.13088130950927734,0.007754243910312653,False
vit_base_patch16_224,cait_s24_224,21,ILSVRC2012_val_00025907.JPEG,block6,opposite,True,0.0010162822436541319,0.0011013408657163382,0.42842528223991394,0.5015744566917419,0.19163131713867188,0.04651208221912384,False
vit_base_patch16_224,cait_s24_224,20,ILSVRC2012_val_00025851.JPEG,block6,deviation,True,0.00048337882617488503,0.0012202253565192223,0.4214564859867096,0.4910116493701935,-0.03426551818847656,-0.0029378868639469147,False
vit_base_patch16_224,cait_s24_224,21,ILSVRC2012_val_00025907.JPEG,block6,deviation,True,0.0026132941711694,0.0022732620127499104,0.4319794178009033,0.5045506358146667,0.2570829391479492,0.031019195914268494,False
vit_base_patch16_224,cait_s24_224,20,ILSVRC2012_val_00025851.JPEG,block6,random,True,0.00890309177339077,0.009291348978877068,0.4248179793357849,0.49722975492477417,0.0872945785522461,0.0051560476422309875,False
