source_model,sample_index,image_name,layer,condition,global_polarity,global_mode,grid_h,grid_w,drop_count,drop_ratio,global_cosine_clean_masked,kept_token_cosine_clean_masked,score_map_spearman_clean_masked,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
vit_base_patch16_224,15,ILSVRC2012_val_00025440.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.998745322227478,0.9434143900871277,0.7602068781852722,0.010278572328388691,0.2407214641571045,0.565940797328949,19.60327911376953
vit_base_patch16_224,16,ILSVRC2012_val_00025446.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9941043853759766,0.9166897535324097,0.7168374061584473,0.004854103550314903,0.17467664182186127,0.5457799434661865,19.75584602355957
vit_base_patch16_224,17,ILSVRC2012_val_00025563.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9980856776237488,0.9399721026420593,0.7708293199539185,0.0014222565805539489,0.2162608653306961,0.5728312730789185,19.092866897583008
vit_base_patch16_224,18,ILSVRC2012_val_00025800.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.998478889465332,0.918658435344696,0.6638637781143188,0.009609129279851913,0.23697452247142792,0.5496764183044434,18.839994430541992
vit_base_patch16_224,19,ILSVRC2012_val_00025844.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9976451396942139,0.9331178665161133,0.8389069437980652,-0.0012506991624832153,0.21842531859874725,0.5666748285293579,19.820619583129883
vit_base_patch16_224,20,ILSVRC2012_val_00025851.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9983084797859192,0.9176462292671204,0.8540286421775818,-0.00033888290636241436,0.21677520871162415,0.5560687184333801,19.880292892456055
vit_base_patch16_224,21,ILSVRC2012_val_00025907.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.995667576789856,0.9397249221801758,0.8374885320663452,0.04153069108724594,0.26361605525016785,0.5730531215667725,19.523115158081055
vit_base_patch16_224,22,ILSVRC2012_val_00025989.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9982278943061829,0.9168286323547363,0.6335630416870117,-0.001224976615048945,0.19412708282470703,0.5544773936271667,19.054664611816406
vit_base_patch16_224,23,ILSVRC2012_val_00026068.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9975355863571167,0.928909420967102,0.7850887775421143,0.0005207413341850042,0.19393686950206757,0.547334611415863,19.928207397460938
vit_base_patch16_224,24,ILSVRC2012_val_00026088.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9982171654701233,0.9259660243988037,0.7875049114227295,-0.004900167230516672,0.18990108370780945,0.5552761554718018,19.814857482910156
vit_base_patch16_224,25,ILSVRC2012_val_00026113.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9972705841064453,0.9501099586486816,0.7145742177963257,0.006618722341954708,0.14389140903949738,0.5725771188735962,18.922170639038086
vit_base_patch16_224,26,ILSVRC2012_val_00026139.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9972893595695496,0.8915418982505798,0.6359346508979797,0.008118171244859695,0.2196148931980133,0.5519924759864807,19.657228469848633
vit_base_patch16_224,27,ILSVRC2012_val_00026145.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9986070990562439,0.9460582733154297,0.8362438082695007,0.01674669235944748,0.25957104563713074,0.5707467794418335,19.61446762084961
vit_base_patch16_224,28,ILSVRC2012_val_00026189.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9972628355026245,0.9261293411254883,0.6714708209037781,-0.005430583842098713,0.2074429988861084,0.5602646470069885,19.54326629638672
vit_base_patch16_224,29,ILSVRC2012_val_00026202.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9978383183479309,0.9137153029441833,0.696151852607727,0.020320085808634758,0.2975647449493408,0.5819595456123352,18.763093948364258
vit_base_patch16_224,30,ILSVRC2012_val_00026226.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9972497224807739,0.9245233535766602,0.771796703338623,0.0036031287163496017,0.2482346147298813,0.5517305135726929,19.404041290283203
vit_base_patch16_224,31,ILSVRC2012_val_00026280.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9976785182952881,0.9511063694953918,0.7789256572723389,0.042636603116989136,0.3070478141307831,0.5726028680801392,19.063343048095703
vit_base_patch16_224,32,ILSVRC2012_val_00026315.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9990280270576477,0.9345109462738037,0.7431774735450745,0.019002307206392288,0.2851810157299042,0.5643595457077026,18.98535919189453
vit_base_patch16_224,33,ILSVRC2012_val_00026328.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9979833364486694,0.9473618268966675,0.7147351503372192,-0.0005285609513521194,0.22177349030971527,0.5509843826293945,19.597124099731445
vit_base_patch16_224,34,ILSVRC2012_val_00026332.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9977250695228577,0.942287266254425,0.8527776002883911,0.031891174614429474,0.24385614693164825,0.5526123642921448,19.641326904296875
vit_base_patch16_224,35,ILSVRC2012_val_00026390.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9973377585411072,0.9477171897888184,0.862475574016571,-0.00046498607844114304,0.1828450709581375,0.5491275191307068,19.095380783081055
vit_base_patch16_224,36,ILSVRC2012_val_00026397.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9976159930229187,0.939014196395874,0.7186558246612549,-0.005997136700898409,0.21935085952281952,0.5508050322532654,19.6605167388916
vit_base_patch16_224,37,ILSVRC2012_val_00026436.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9981002807617188,0.9475289583206177,0.790654182434082,0.030974742025136948,0.2350197285413742,0.559860348701477,19.737804412841797
vit_base_patch16_224,38,ILSVRC2012_val_00026490.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9980443716049194,0.9200024604797363,0.6833602786064148,0.01253356784582138,0.261785089969635,0.547807514667511,19.08296012878418
vit_base_patch16_224,39,ILSVRC2012_val_00026510.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9966508150100708,0.880678653717041,0.5679733157157898,0.008456500247120857,0.1490018218755722,0.5687663555145264,19.428722381591797
vit_base_patch16_224,40,ILSVRC2012_val_00026559.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9986960887908936,0.9089605808258057,0.5839874744415283,-0.009850751608610153,0.13145969808101654,0.5535823106765747,19.839780807495117
vit_base_patch16_224,41,ILSVRC2012_val_00026627.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9976714253425598,0.9510619640350342,0.8574504852294922,0.05955900996923447,0.2700449526309967,0.571528434753418,19.274484634399414
vit_base_patch16_224,42,ILSVRC2012_val_00026692.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9983750581741333,0.9336204528808594,0.783839225769043,0.12307026237249374,0.3323078155517578,0.5797319412231445,18.617931365966797
