source_model,condition,sample_index,image_name,raw_source_gradient_cosine,processed_source_gradient_cosine
visformer_small,permuted_plus,20,ILSVRC2012_val_00038743.JPEG,0.5102978944778442,0.5079426765441895
visformer_small,permuted_plus,21,ILSVRC2012_val_00038986.JPEG,0.22489188611507416,0.22504886984825134
visformer_small,permuted_minus,20,ILSVRC2012_val_00038743.JPEG,0.4319455623626709,0.42961984872817993
visformer_small,permuted_minus,21,ILSVRC2012_val_00038986.JPEG,0.20381170511245728,0.20413950085639954
visformer_small,random_plus,20,ILSVRC2012_val_00038743.JPEG,0.43173134326934814,0.4294372797012329
visformer_small,random_plus,21,ILSVRC2012_val_00038986.JPEG,0.2306055724620819,0.2306838035583496
visformer_small,random_minus,20,ILSVRC2012_val_00038743.JPEG,0.5007152557373047,0.4983694553375244
visformer_small,random_minus,21,ILSVRC2012_val_00038986.JPEG,0.1978543996810913,0.19828671216964722
visformer_small,direct_plus,20,ILSVRC2012_val_00038743.JPEG,0.4480302333831787,0.44575685262680054
visformer_small,direct_plus,21,ILSVRC2012_val_00038986.JPEG,0.2847827672958374,0.28565096855163574
visformer_small,direct_minus,20,ILSVRC2012_val_00038743.JPEG,0.4845787584781647,0.48202306032180786
visformer_small,direct_minus,21,ILSVRC2012_val_00038986.JPEG,0.14241647720336914,0.1420588195323944
visformer_small,uniform,22,ILSVRC2012_val_00039085.JPEG,0.7433589100837708,0.7431259155273438
visformer_small,uniform,23,ILSVRC2012_val_00039106.JPEG,0.27481967210769653,0.27750611305236816
visformer_small,cov_plus,22,ILSVRC2012_val_00039085.JPEG,0.6878244876861572,0.6883671879768372
visformer_small,cov_plus,23,ILSVRC2012_val_00039106.JPEG,0.2734571695327759,0.27629509568214417
visformer_small,cov_minus,22,ILSVRC2012_val_00039085.JPEG,0.7909218668937683,0.7899302244186401
visformer_small,cov_minus,23,ILSVRC2012_val_00039106.JPEG,0.2719358801841736,0.2744956612586975
visformer_small,shuffled_plus,22,ILSVRC2012_val_00039085.JPEG,0.7293463945388794,0.7293558120727539
visformer_small,shuffled_plus,23,ILSVRC2012_val_00039106.JPEG,0.2654886245727539,0.2682637572288513
visformer_small,shuffled_minus,22,ILSVRC2012_val_00039085.JPEG,0.7461681365966797,0.7459120750427246
visformer_small,shuffled_minus,23,ILSVRC2012_val_00039106.JPEG,0.279960572719574,0.2825801968574524
visformer_small,permuted_plus,22,ILSVRC2012_val_00039085.JPEG,0.7957165241241455,0.7947152256965637
visformer_small,permuted_plus,23,ILSVRC2012_val_00039106.JPEG,0.27239397168159485,0.27468743920326233
visformer_small,permuted_minus,22,ILSVRC2012_val_00039085.JPEG,0.6821880340576172,0.6828386783599854
visformer_small,permuted_minus,23,ILSVRC2012_val_00039106.JPEG,0.273002028465271,0.2761067748069763
visformer_small,random_plus,22,ILSVRC2012_val_00039085.JPEG,0.691017746925354,0.6915667653083801
visformer_small,random_plus,23,ILSVRC2012_val_00039106.JPEG,0.2717307209968567,0.27437829971313477
visformer_small,random_minus,22,ILSVRC2012_val_00039085.JPEG,0.7851313352584839,0.7842610478401184
visformer_small,random_minus,23,ILSVRC2012_val_00039106.JPEG,0.27384740114212036,0.2766069173812866
visformer_small,direct_plus,22,ILSVRC2012_val_00039085.JPEG,0.7266346216201782,0.7266873121261597
visformer_small,direct_plus,23,ILSVRC2012_val_00039106.JPEG,0.28517043590545654,0.28780195116996765
visformer_small,direct_minus,22,ILSVRC2012_val_00039085.JPEG,0.7499205470085144,0.7494357824325562
visformer_small,direct_minus,23,ILSVRC2012_val_00039106.JPEG,0.26029372215270996,0.26292508840560913
visformer_small,uniform,24,ILSVRC2012_val_00039130.JPEG,0.4078212380409241,0.4084518253803253
visformer_small,uniform,25,ILSVRC2012_val_00039253.JPEG,0.64231276512146,0.6454257965087891
visformer_small,cov_plus,24,ILSVRC2012_val_00039130.JPEG,0.4000413119792938,0.4006650447845459
visformer_small,cov_plus,25,ILSVRC2012_val_00039253.JPEG,0.6072229743003845,0.6106719970703125
visformer_small,cov_minus,24,ILSVRC2012_val_00039130.JPEG,0.4093908667564392,0.41005951166152954
visformer_small,cov_minus,25,ILSVRC2012_val_00039253.JPEG,0.6668372750282288,0.6697543859481812
visformer_small,shuffled_plus,24,ILSVRC2012_val_00039130.JPEG,0.41502904891967773,0.41579699516296387
visformer_small,shuffled_plus,25,ILSVRC2012_val_00039253.JPEG,0.6678452491760254,0.6706621050834656
visformer_small,shuffled_minus,24,ILSVRC2012_val_00039130.JPEG,0.3942449688911438,0.3947969079017639
visformer_small,shuffled_minus,25,ILSVRC2012_val_00039253.JPEG,0.6057939529418945,0.6093748211860657
visformer_small,permuted_plus,24,ILSVRC2012_val_00039130.JPEG,0.4008292555809021,0.40148383378982544
visformer_small,permuted_plus,25,ILSVRC2012_val_00039253.JPEG,0.665987491607666,0.6690261363983154
visformer_small,permuted_minus,24,ILSVRC2012_val_00039130.JPEG,0.4085003733634949,0.4091760516166687
visformer_small,permuted_minus,25,ILSVRC2012_val_00039253.JPEG,0.6076969504356384,0.6110765933990479
visformer_small,random_plus,24,ILSVRC2012_val_00039130.JPEG,0.38259148597717285,0.38328680396080017
visformer_small,random_plus,25,ILSVRC2012_val_00039253.JPEG,0.6076931953430176,0.6111845374107361
visformer_small,random_minus,24,ILSVRC2012_val_00039130.JPEG,0.4266125559806824,0.4272368252277374
visformer_small,random_minus,25,ILSVRC2012_val_00039253.JPEG,0.6661601066589355,0.6691168546676636
visformer_small,direct_plus,24,ILSVRC2012_val_00039130.JPEG,0.40914422273635864,0.4098999500274658
visformer_small,direct_plus,25,ILSVRC2012_val_00039253.JPEG,0.6207985877990723,0.6237339973449707
visformer_small,direct_minus,24,ILSVRC2012_val_00039130.JPEG,0.40015387535095215,0.4006255865097046
visformer_small,direct_minus,25,ILSVRC2012_val_00039253.JPEG,0.65376877784729,0.6570362448692322
visformer_small,uniform,26,ILSVRC2012_val_00039290.JPEG,0.34367844462394714,0.34422624111175537
visformer_small,uniform,27,ILSVRC2012_val_00039421.JPEG,0.6169146299362183,0.6175458431243896
visformer_small,cov_plus,26,ILSVRC2012_val_00039290.JPEG,0.3495178818702698,0.3500451147556305
visformer_small,cov_plus,27,ILSVRC2012_val_00039421.JPEG,0.6532020568847656,0.6539771556854248
visformer_small,cov_minus,26,ILSVRC2012_val_00039290.JPEG,0.33245161175727844,0.3329809308052063
visformer_small,cov_minus,27,ILSVRC2012_val_00039421.JPEG,0.5697464942932129,0.570613443851471
visformer_small,shuffled_plus,26,ILSVRC2012_val_00039290.JPEG,0.3490751087665558,0.34954380989074707
visformer_small,shuffled_plus,27,ILSVRC2012_val_00039421.JPEG,0.5849394798278809,0.5863721370697021
visformer_small,shuffled_minus,26,ILSVRC2012_val_00039290.JPEG,0.3328573703765869,0.3334876298904419
visformer_small,shuffled_minus,27,ILSVRC2012_val_00039421.JPEG,0.639802873134613,0.6400273442268372
visformer_small,permuted_plus,26,ILSVRC2012_val_00039290.JPEG,0.34334802627563477,0.3437381982803345
visformer_small,permuted_plus,27,ILSVRC2012_val_00039421.JPEG,0.6561555862426758,0.6567726135253906
visformer_small,permuted_minus,26,ILSVRC2012_val_00039290.JPEG,0.33870357275009155,0.33937790989875793
visformer_small,permuted_minus,27,ILSVRC2012_val_00039421.JPEG,0.567286491394043,0.568374752998352
visformer_small,random_plus,26,ILSVRC2012_val_00039290.JPEG,0.33668118715286255,0.3370068669319153
visformer_small,random_plus,27,ILSVRC2012_val_00039421.JPEG,0.6460142135620117,0.6464149951934814
visformer_small,random_minus,26,ILSVRC2012_val_00039290.JPEG,0.3453700840473175,0.3461295962333679
visformer_small,random_minus,27,ILSVRC2012_val_00039421.JPEG,0.5774394273757935,0.5785127282142639
visformer_small,direct_plus,26,ILSVRC2012_val_00039290.JPEG,0.355757474899292,0.35694584250450134
visformer_small,direct_plus,27,ILSVRC2012_val_00039421.JPEG,0.6292387247085571,0.6299756169319153
visformer_small,direct_minus,26,ILSVRC2012_val_00039290.JPEG,0.32633382081985474,0.3260122537612915
visformer_small,direct_minus,27,ILSVRC2012_val_00039421.JPEG,0.5947127342224121,0.5952991247177124
visformer_small,uniform,28,ILSVRC2012_val_00039426.JPEG,0.4860583543777466,0.4898630380630493
visformer_small,uniform,29,ILSVRC2012_val_00039464.JPEG,0.627589225769043,0.6276981830596924
visformer_small,cov_plus,28,ILSVRC2012_val_00039426.JPEG,0.46876195073127747,0.4720820188522339
visformer_small,cov_plus,29,ILSVRC2012_val_00039464.JPEG,0.5856783390045166,0.5859267711639404
visformer_small,cov_minus,28,ILSVRC2012_val_00039426.JPEG,0.4960569143295288,0.5003186464309692
visformer_small,cov_minus,29,ILSVRC2012_val_00039464.JPEG,0.6605032682418823,0.660458505153656
visformer_small,shuffled_plus,28,ILSVRC2012_val_00039426.JPEG,0.5027140378952026,0.5064715147018433
visformer_small,shuffled_plus,29,ILSVRC2012_val_00039464.JPEG,0.6577398180961609,0.6577787399291992
visformer_small,shuffled_minus,28,ILSVRC2012_val_00039426.JPEG,0.46106696128845215,0.4648902416229248
visformer_small,shuffled_minus,29,ILSVRC2012_val_00039464.JPEG,0.5873415470123291,0.5875438451766968
visformer_small,permuted_plus,28,ILSVRC2012_val_00039426.JPEG,0.4594094753265381,0.4630410075187683
visformer_small,permuted_plus,29,ILSVRC2012_val_00039464.JPEG,0.5833436250686646,0.5835849046707153
visformer_small,permuted_minus,28,ILSVRC2012_val_00039426.JPEG,0.5043023824691772,0.5082004070281982
visformer_small,permuted_minus,29,ILSVRC2012_val_00039464.JPEG,0.6621328592300415,0.6621202230453491
visformer_small,random_plus,28,ILSVRC2012_val_00039426.JPEG,0.47920235991477966,0.482638418674469
visformer_small,random_plus,29,ILSVRC2012_val_00039464.JPEG,0.6195851564407349,0.6194136738777161
visformer_small,random_minus,28,ILSVRC2012_val_00039426.JPEG,0.4854066073894501,0.48946940898895264
visformer_small,random_minus,29,ILSVRC2012_val_00039464.JPEG,0.6258999705314636,0.6262558698654175
visformer_small,direct_plus,28,ILSVRC2012_val_00039426.JPEG,0.46666935086250305,0.47011908888816833
visformer_small,direct_plus,29,ILSVRC2012_val_00039464.JPEG,0.6124246120452881,0.6127013564109802
visformer_small,direct_minus,28,ILSVRC2012_val_00039426.JPEG,0.4980509877204895,0.5020304918289185
visformer_small,direct_minus,29,ILSVRC2012_val_00039464.JPEG,0.6333682537078857,0.6332794427871704
visformer_small,uniform,30,ILSVRC2012_val_00039490.JPEG,0.22917936742305756,0.2308097928762436
visformer_small,uniform,31,ILSVRC2012_val_00039737.JPEG,0.2412363886833191,0.24290317296981812
visformer_small,cov_plus,30,ILSVRC2012_val_00039490.JPEG,0.22674724459648132,0.22823701798915863
visformer_small,cov_plus,31,ILSVRC2012_val_00039737.JPEG,0.23771090805530548,0.2392737716436386
visformer_small,cov_minus,30,ILSVRC2012_val_00039490.JPEG,0.22811856865882874,0.22987180948257446
visformer_small,cov_minus,31,ILSVRC2012_val_00039737.JPEG,0.24106523394584656,0.24282297492027283
visformer_small,shuffled_plus,30,ILSVRC2012_val_00039490.JPEG,0.21219809353351593,0.21386383473873138
visformer_small,shuffled_plus,31,ILSVRC2012_val_00039737.JPEG,0.25338733196258545,0.2550365626811981
visformer_small,shuffled_minus,30,ILSVRC2012_val_00039490.JPEG,0.2425946295261383,0.24419179558753967
visformer_small,shuffled_minus,31,ILSVRC2012_val_00039737.JPEG,0.22525179386138916,0.22694411873817444
visformer_small,permuted_plus,30,ILSVRC2012_val_00039490.JPEG,0.23851585388183594,0.2400681972503662
visformer_small,permuted_plus,31,ILSVRC2012_val_00039737.JPEG,0.24555259943008423,0.24718701839447021
visformer_small,permuted_minus,30,ILSVRC2012_val_00039490.JPEG,0.21677815914154053,0.2184819132089615
visformer_small,permuted_minus,31,ILSVRC2012_val_00039737.JPEG,0.2331256866455078,0.2348102182149887
visformer_small,random_plus,30,ILSVRC2012_val_00039490.JPEG,0.23586350679397583,0.23743394017219543
visformer_small,random_plus,31,ILSVRC2012_val_00039737.JPEG,0.23233149945735931,0.23411734402179718
visformer_small,random_minus,30,ILSVRC2012_val_00039490.JPEG,0.2189682126045227,0.22067414224147797
visformer_small,random_minus,31,ILSVRC2012_val_00039737.JPEG,0.24662959575653076,0.24817532300949097
visformer_small,direct_plus,30,ILSVRC2012_val_00039490.JPEG,0.20749515295028687,0.20914582908153534
visformer_small,direct_plus,31,ILSVRC2012_val_00039737.JPEG,0.22743088006973267,0.22912059724330902
visformer_small,direct_minus,30,ILSVRC2012_val_00039490.JPEG,0.2472027689218521,0.24876728653907776
visformer_small,direct_minus,31,ILSVRC2012_val_00039737.JPEG,0.2512255907058716,0.2527848184108734
visformer_small,uniform,32,ILSVRC2012_val_00039746.JPEG,0.33395421504974365,0.3337968587875366
visformer_small,uniform,33,ILSVRC2012_val_00039748.JPEG,0.4475153386592865,0.447904109954834
visformer_small,cov_plus,32,ILSVRC2012_val_00039746.JPEG,0.29250961542129517,0.2923811674118042
visformer_small,cov_plus,33,ILSVRC2012_val_00039748.JPEG,0.4773130416870117,0.47770965099334717
visformer_small,cov_minus,32,ILSVRC2012_val_00039746.JPEG,0.3802507519721985,0.38013070821762085
visformer_small,cov_minus,33,ILSVRC2012_val_00039748.JPEG,0.40893691778182983,0.40939128398895264
visformer_small,shuffled_plus,32,ILSVRC2012_val_00039746.JPEG,0.3728691339492798,0.37280309200286865
visformer_small,shuffled_plus,33,ILSVRC2012_val_00039748.JPEG,0.4325748085975647,0.43289995193481445
visformer_small,shuffled_minus,32,ILSVRC2012_val_00039746.JPEG,0.29723209142684937,0.2970532178878784
visformer_small,shuffled_minus,33,ILSVRC2012_val_00039748.JPEG,0.4554545283317566,0.4559990465641022
visformer_small,permuted_plus,32,ILSVRC2012_val_00039746.JPEG,0.37560147047042847,0.37524986267089844
visformer_small,permuted_plus,33,ILSVRC2012_val_00039748.JPEG,0.41593465209007263,0.4164815843105316
visformer_small,permuted_minus,32,ILSVRC2012_val_00039746.JPEG,0.2943218946456909,0.2943730354309082
visformer_small,permuted_minus,33,ILSVRC2012_val_00039748.JPEG,0.47095340490341187,0.4712849259376526
visformer_small,random_plus,32,ILSVRC2012_val_00039746.JPEG,0.339412659406662,0.3392978012561798
visformer_small,random_plus,33,ILSVRC2012_val_00039748.JPEG,0.4134439527988434,0.4140150547027588
visformer_small,random_minus,32,ILSVRC2012_val_00039746.JPEG,0.3233753740787506,0.32322216033935547
visformer_small,random_minus,33,ILSVRC2012_val_00039748.JPEG,0.47314271330833435,0.4734307527542114
visformer_small,direct_plus,32,ILSVRC2012_val_00039746.JPEG,0.3186861276626587,0.31811755895614624
visformer_small,direct_plus,33,ILSVRC2012_val_00039748.JPEG,0.4632258415222168,0.4646085202693939
visformer_small,direct_minus,32,ILSVRC2012_val_00039746.JPEG,0.34434962272644043,0.3444763123989105
visformer_small,direct_minus,33,ILSVRC2012_val_00039748.JPEG,0.4243956208229065,0.42358410358428955
visformer_small,uniform,34,ILSVRC2012_val_00039815.JPEG,0.23461991548538208,0.23813584446907043
visformer_small,uniform,35,ILSVRC2012_val_00039842.JPEG,0.2424664944410324,0.24597316980361938
visformer_small,cov_plus,34,ILSVRC2012_val_00039815.JPEG,0.22914278507232666,0.23274090886116028
visformer_small,cov_plus,35,ILSVRC2012_val_00039842.JPEG,0.24884964525699615,0.25234973430633545
visformer_small,cov_minus,34,ILSVRC2012_val_00039815.JPEG,0.23649321496486664,0.2398962676525116
visformer_small,cov_minus,35,ILSVRC2012_val_00039842.JPEG,0.23208525776863098,0.23555296659469604
visformer_small,shuffled_plus,34,ILSVRC2012_val_00039815.JPEG,0.2192768156528473,0.2226315587759018
visformer_small,shuffled_plus,35,ILSVRC2012_val_00039842.JPEG,0.23544509708881378,0.2388709932565689
visformer_small,shuffled_minus,34,ILSVRC2012_val_00039815.JPEG,0.24626795947551727,0.24992313981056213
visformer_small,shuffled_minus,35,ILSVRC2012_val_00039842.JPEG,0.24563828110694885,0.24915269017219543
visformer_small,permuted_plus,34,ILSVRC2012_val_00039815.JPEG,0.22201283276081085,0.22538995742797852
visformer_small,permuted_plus,35,ILSVRC2012_val_00039842.JPEG,0.25172120332717896,0.25519466400146484
visformer_small,permuted_minus,34,ILSVRC2012_val_00039815.JPEG,0.24370180070400238,0.24733620882034302
visformer_small,permuted_minus,35,ILSVRC2012_val_00039842.JPEG,0.2289886325597763,0.2325037717819214
visformer_small,random_plus,34,ILSVRC2012_val_00039815.JPEG,0.2208571434020996,0.22434312105178833
visformer_small,random_plus,35,ILSVRC2012_val_00039842.JPEG,0.23910371959209442,0.24237743020057678
visformer_small,random_minus,34,ILSVRC2012_val_00039815.JPEG,0.24492351710796356,0.24845299124717712
visformer_small,random_minus,35,ILSVRC2012_val_00039842.JPEG,0.24207913875579834,0.2457120716571808
visformer_small,direct_plus,34,ILSVRC2012_val_00039815.JPEG,0.23889093101024628,0.24233782291412354
visformer_small,direct_plus,35,ILSVRC2012_val_00039842.JPEG,0.23040011525154114,0.2322147786617279
visformer_small,direct_minus,34,ILSVRC2012_val_00039815.JPEG,0.22669649124145508,0.2300451695919037
visformer_small,direct_minus,35,ILSVRC2012_val_00039842.JPEG,0.25084593892097473,0.2556459307670593
visformer_small,uniform,36,ILSVRC2012_val_00039892.JPEG,0.2973824739456177,0.299397349357605
visformer_small,uniform,37,ILSVRC2012_val_00039939.JPEG,0.61339271068573,0.61456298828125
visformer_small,cov_plus,36,ILSVRC2012_val_00039892.JPEG,0.2764238715171814,0.2782782316207886
visformer_small,cov_plus,37,ILSVRC2012_val_00039939.JPEG,0.6385865211486816,0.6396149396896362
visformer_small,cov_minus,36,ILSVRC2012_val_00039892.JPEG,0.3165494501590729,0.3186894655227661
visformer_small,cov_minus,37,ILSVRC2012_val_00039939.JPEG,0.5783318281173706,0.5799174308776855
visformer_small,shuffled_plus,36,ILSVRC2012_val_00039892.JPEG,0.314358115196228,0.31640470027923584
visformer_small,shuffled_plus,37,ILSVRC2012_val_00039939.JPEG,0.5594781637191772,0.5611602067947388
visformer_small,shuffled_minus,36,ILSVRC2012_val_00039892.JPEG,0.27797091007232666,0.27989661693573
visformer_small,shuffled_minus,37,ILSVRC2012_val_00039939.JPEG,0.6568514108657837,0.6577697396278381
visformer_small,permuted_plus,36,ILSVRC2012_val_00039892.JPEG,0.27491527795791626,0.2771524488925934
visformer_small,permuted_plus,37,ILSVRC2012_val_00039939.JPEG,0.5928725004196167,0.5942683219909668
visformer_small,permuted_minus,36,ILSVRC2012_val_00039892.JPEG,0.31555628776550293,0.3172978162765503
visformer_small,permuted_minus,37,ILSVRC2012_val_00039939.JPEG,0.6240673065185547,0.6252955198287964
visformer_small,random_plus,36,ILSVRC2012_val_00039892.JPEG,0.2821037769317627,0.2837880849838257
visformer_small,random_plus,37,ILSVRC2012_val_00039939.JPEG,0.561526894569397,0.5631736516952515
visformer_small,random_minus,36,ILSVRC2012_val_00039892.JPEG,0.30797576904296875,0.3101997375488281
visformer_small,random_minus,37,ILSVRC2012_val_00039939.JPEG,0.6541875600814819,0.6551129817962646
visformer_small,direct_plus,36,ILSVRC2012_val_00039892.JPEG,0.26981082558631897,0.2703942358493805
visformer_small,direct_plus,37,ILSVRC2012_val_00039939.JPEG,0.6058472394943237,0.6071549654006958
visformer_small,direct_minus,36,ILSVRC2012_val_00039892.JPEG,0.32073038816452026,0.3236810564994812
visformer_small,direct_minus,37,ILSVRC2012_val_00039939.JPEG,0.6114619374275208,0.6126244068145752
visformer_small,uniform,38,ILSVRC2012_val_00040016.JPEG,0.2967698276042938,0.29837748408317566
visformer_small,uniform,39,ILSVRC2012_val_00040140.JPEG,0.6043956279754639,0.6066368222236633
visformer_small,cov_plus,38,ILSVRC2012_val_00040016.JPEG,0.3170190453529358,0.3183845281600952
visformer_small,cov_plus,39,ILSVRC2012_val_00040140.JPEG,0.5645249485969543,0.5668380856513977
visformer_small,cov_minus,38,ILSVRC2012_val_00040016.JPEG,0.27152019739151,0.2733999788761139
visformer_small,cov_minus,39,ILSVRC2012_val_00040140.JPEG,0.635047197341919,0.6373587846755981
visformer_small,shuffled_plus,38,ILSVRC2012_val_00040016.JPEG,0.2872146964073181,0.2889120578765869
visformer_small,shuffled_plus,39,ILSVRC2012_val_00040140.JPEG,0.566097617149353,0.5682752132415771
visformer_small,shuffled_minus,38,ILSVRC2012_val_00040016.JPEG,0.3017887473106384,0.30324825644493103
visformer_small,shuffled_minus,39,ILSVRC2012_val_00040140.JPEG,0.6338461637496948,0.6362364292144775
visformer_small,permuted_plus,38,ILSVRC2012_val_00040016.JPEG,0.31411680579185486,0.3156266510486603
visformer_small,permuted_plus,39,ILSVRC2012_val_00040140.JPEG,0.6341189742088318,0.6362720727920532
visformer_small,permuted_minus,38,ILSVRC2012_val_00040016.JPEG,0.2746812701225281,0.27632656693458557
visformer_small,permuted_minus,39,ILSVRC2012_val_00040140.JPEG,0.5651521682739258,0.5675253868103027
visformer_small,random_plus,38,ILSVRC2012_val_00040016.JPEG,0.312984436750412,0.31449851393699646
visformer_small,random_plus,39,ILSVRC2012_val_00040140.JPEG,0.5947913527488708,0.5972172617912292
visformer_small,random_minus,38,ILSVRC2012_val_00040016.JPEG,0.27634313702583313,0.27803266048431396
visformer_small,random_minus,39,ILSVRC2012_val_00040140.JPEG,0.6047139763832092,0.606757640838623
visformer_small,direct_plus,38,ILSVRC2012_val_00040016.JPEG,0.30876773595809937,0.31033647060394287
visformer_small,direct_plus,39,ILSVRC2012_val_00040140.JPEG,0.595059871673584,0.5972452759742737
visformer_small,direct_minus,38,ILSVRC2012_val_00040016.JPEG,0.2799273133277893,0.28136584162712097
visformer_small,direct_minus,39,ILSVRC2012_val_00040140.JPEG,0.6043797731399536,0.6066004037857056
visformer_small,uniform,40,ILSVRC2012_val_00040221.JPEG,0.4129546284675598,0.4135325849056244
visformer_small,uniform,41,ILSVRC2012_val_00040291.JPEG,0.3407100737094879,0.33819520473480225
visformer_small,cov_plus,40,ILSVRC2012_val_00040221.JPEG,0.40888988971710205,0.40999749302864075
visformer_small,cov_plus,41,ILSVRC2012_val_00040291.JPEG,0.3260635733604431,0.323807954788208
visformer_small,cov_minus,40,ILSVRC2012_val_00040221.JPEG,0.4106633961200714,0.4106767773628235
visformer_small,cov_minus,41,ILSVRC2012_val_00040291.JPEG,0.35071074962615967,0.34810784459114075
visformer_small,shuffled_plus,40,ILSVRC2012_val_00040221.JPEG,0.4295350909233093,0.4302668869495392
visformer_small,shuffled_plus,41,ILSVRC2012_val_00040291.JPEG,0.32736772298812866,0.3250071108341217
visformer_small,shuffled_minus,40,ILSVRC2012_val_00040221.JPEG,0.3895987272262573,0.39017587900161743
visformer_small,shuffled_minus,41,ILSVRC2012_val_00040291.JPEG,0.34862422943115234,0.34612739086151123
visformer_small,permuted_plus,40,ILSVRC2012_val_00040221.JPEG,0.4104502499103546,0.4114398956298828
visformer_small,permuted_plus,41,ILSVRC2012_val_00040291.JPEG,0.31873655319213867,0.3165065348148346
visformer_small,permuted_minus,40,ILSVRC2012_val_00040221.JPEG,0.40908506512641907,0.4093307852745056
visformer_small,permuted_minus,41,ILSVRC2012_val_00040291.JPEG,0.35664695501327515,0.35403454303741455
visformer_small,random_plus,40,ILSVRC2012_val_00040221.JPEG,0.4392196536064148,0.4396374821662903
visformer_small,random_plus,41,ILSVRC2012_val_00040291.JPEG,0.3632740378379822,0.36045944690704346
visformer_small,random_minus,40,ILSVRC2012_val_00040221.JPEG,0.37966465950012207,0.38067007064819336
visformer_small,random_minus,41,ILSVRC2012_val_00040291.JPEG,0.3123716711997986,0.31038033962249756
visformer_small,direct_plus,40,ILSVRC2012_val_00040221.JPEG,0.426962673664093,0.4274267256259918
visformer_small,direct_plus,41,ILSVRC2012_val_00040291.JPEG,0.33198562264442444,0.32905882596969604
visformer_small,direct_minus,40,ILSVRC2012_val_00040221.JPEG,0.39243367314338684,0.3925360441207886
visformer_small,direct_minus,41,ILSVRC2012_val_00040291.JPEG,0.34415575861930847,0.3421379327774048
visformer_small,uniform,42,ILSVRC2012_val_00040345.JPEG,0.46426600217819214,0.4647541046142578
visformer_small,uniform,43,ILSVRC2012_val_00040407.JPEG,0.23225894570350647,0.23289868235588074
visformer_small,cov_plus,42,ILSVRC2012_val_00040345.JPEG,0.43812447786331177,0.4386926293373108
visformer_small,cov_plus,43,ILSVRC2012_val_00040407.JPEG,0.21862618625164032,0.2194482386112213
visformer_small,cov_minus,42,ILSVRC2012_val_00040345.JPEG,0.48334842920303345,0.4837443232536316
visformer_small,cov_minus,43,ILSVRC2012_val_00040407.JPEG,0.2421637773513794,0.24258209764957428
visformer_small,shuffled_plus,42,ILSVRC2012_val_00040345.JPEG,0.4390838146209717,0.4396800398826599
visformer_small,shuffled_plus,43,ILSVRC2012_val_00040407.JPEG,0.24196165800094604,0.2426798939704895
visformer_small,shuffled_minus,42,ILSVRC2012_val_00040345.JPEG,0.4833267331123352,0.4837292432785034
visformer_small,shuffled_minus,43,ILSVRC2012_val_00040407.JPEG,0.2191227674484253,0.21966740489006042
visformer_small,permuted_plus,42,ILSVRC2012_val_00040345.JPEG,0.4934736490249634,0.49371397495269775
visformer_small,permuted_plus,43,ILSVRC2012_val_00040407.JPEG,0.23696115612983704,0.23743662238121033
visformer_small,permuted_minus,42,ILSVRC2012_val_00040345.JPEG,0.4299015998840332,0.43068408966064453
visformer_small,permuted_minus,43,ILSVRC2012_val_00040407.JPEG,0.2240920513868332,0.2248346358537674
visformer_small,random_plus,42,ILSVRC2012_val_00040345.JPEG,0.4290718138217926,0.4295334815979004
visformer_small,random_plus,43,ILSVRC2012_val_00040407.JPEG,0.2441035360097885,0.24464158713817596
visformer_small,random_minus,42,ILSVRC2012_val_00040345.JPEG,0.4921361804008484,0.49268487095832825
visformer_small,random_minus,43,ILSVRC2012_val_00040407.JPEG,0.21688984334468842,0.21759752929210663
visformer_small,direct_plus,42,ILSVRC2012_val_00040345.JPEG,0.4716501235961914,0.47259965538978577
visformer_small,direct_plus,43,ILSVRC2012_val_00040407.JPEG,0.24273714423179626,0.2440197467803955
visformer_small,direct_minus,42,ILSVRC2012_val_00040345.JPEG,0.4497642517089844,0.4494703412055969
visformer_small,direct_minus,43,ILSVRC2012_val_00040407.JPEG,0.2182089239358902,0.217983216047287
visformer_small,uniform,44,ILSVRC2012_val_00040452.JPEG,0.5327121019363403,0.5326728224754333
visformer_small,uniform,45,ILSVRC2012_val_00040457.JPEG,0.575303316116333,0.5741844177246094
visformer_small,cov_plus,44,ILSVRC2012_val_00040452.JPEG,0.5075163841247559,0.5075942277908325
visformer_small,cov_plus,45,ILSVRC2012_val_00040457.JPEG,0.5901221036911011,0.5892317295074463
visformer_small,cov_minus,44,ILSVRC2012_val_00040452.JPEG,0.5495167970657349,0.5495762825012207
visformer_small,cov_minus,45,ILSVRC2012_val_00040457.JPEG,0.5513572692871094,0.5500613451004028
visformer_small,shuffled_plus,44,ILSVRC2012_val_00040452.JPEG,0.5380408763885498,0.5377135872840881
visformer_small,shuffled_plus,45,ILSVRC2012_val_00040457.JPEG,0.5703433752059937,0.5692181587219238
visformer_small,shuffled_minus,44,ILSVRC2012_val_00040452.JPEG,0.5190134644508362,0.5195238590240479
visformer_small,shuffled_minus,45,ILSVRC2012_val_00040457.JPEG,0.5715875029563904,0.5705146789550781
visformer_small,permuted_plus,44,ILSVRC2012_val_00040452.JPEG,0.5364826917648315,0.536848783493042
visformer_small,permuted_plus,45,ILSVRC2012_val_00040457.JPEG,0.5895863175392151,0.5886098146438599
visformer_small,permuted_minus,44,ILSVRC2012_val_00040452.JPEG,0.5210724472999573,0.5206800103187561
visformer_small,permuted_minus,45,ILSVRC2012_val_00040457.JPEG,0.5527657270431519,0.5515331029891968
