source_model,target_model,direction_kind,sample_index,image_name,same_image_cosine,mismatched_image_cosine,same_minus_mismatched_cosine,same_image_sign_agreement,mismatched_image_sign_agreement
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,28,ILSVRC2012_val_00039426.JPEG,-0.0016109237913042307,0.0020091580227017403,-0.003620081814005971,0.4675637483596802,0.47850215435028076
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,29,ILSVRC2012_val_00039464.JPEG,0.00462920218706131,-0.00029270583763718605,0.004921908024698496,0.4791382849216461,0.4667721688747406
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,30,ILSVRC2012_val_00039490.JPEG,0.0015108496882021427,0.006571060046553612,-0.005060210358351469,0.4736337959766388,0.4790079593658447
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,31,ILSVRC2012_val_00039737.JPEG,-0.004958661273121834,0.0030833131168037653,-0.008041974157094955,0.4853079915046692,0.4818964898586273
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,32,ILSVRC2012_val_00039746.JPEG,-0.006080519407987595,0.006147867068648338,-0.012228386476635933,0.4700412452220917,0.4762474596500397
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,33,ILSVRC2012_val_00039748.JPEG,0.0011982612777501345,0.00407583499327302,-0.0028775737155228853,0.4782244563102722,0.47716155648231506
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,34,ILSVRC2012_val_00039815.JPEG,-0.004369044676423073,-0.007427179254591465,0.003058134578168392,0.4805721342563629,0.4739406704902649
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,35,ILSVRC2012_val_00039842.JPEG,-0.000989010208286345,0.0032095687929540873,-0.004198579117655754,0.48875346779823303,0.4832727611064911
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,36,ILSVRC2012_val_00039892.JPEG,0.0017039761878550053,0.001025991514325142,0.0006779846735298634,0.4770984947681427,0.47349977493286133
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,37,ILSVRC2012_val_00039939.JPEG,0.0164851862937212,0.0023225476033985615,0.014162639155983925,0.48995283246040344,0.48240962624549866
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,38,ILSVRC2012_val_00040016.JPEG,0.0010118812788277864,-0.00048121705185621977,0.0014930983306840062,0.48256680369377136,0.4846203327178955
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,39,ILSVRC2012_val_00040140.JPEG,-0.0003539928584359586,-0.004311972297728062,0.003957979381084442,0.4746461510658264,0.47674310207366943
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,40,ILSVRC2012_val_00040221.JPEG,0.0023964643478393555,-0.0028436798602342606,0.005240144208073616,0.48914992809295654,0.4834817349910736
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,41,ILSVRC2012_val_00040291.JPEG,0.002604160225018859,-5.288788815960288e-05,0.0026570481713861227,0.46673449873924255,0.48394083976745605
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,42,ILSVRC2012_val_00040345.JPEG,-0.0004633762873709202,0.0015492241363972425,-0.0020126004237681627,0.48924678564071655,0.47336554527282715
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,43,ILSVRC2012_val_00040407.JPEG,-0.0014927047304809093,0.0027070974465459585,-0.004199801944196224,0.49033626914024353,0.49038639664649963
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,44,ILSVRC2012_val_00040452.JPEG,0.006867449730634689,0.002565298229455948,0.0043021515011787415,0.47761639952659607,0.4882979094982147
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,45,ILSVRC2012_val_00040457.JPEG,-0.018267713487148285,-0.0009511590469628572,-0.017316553741693497,0.48452696204185486,0.48057064414024353
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,46,ILSVRC2012_val_00040494.JPEG,0.0008159315912052989,0.002402852289378643,-0.0015869206981733441,0.47964081168174744,0.4857008159160614
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,47,ILSVRC2012_val_00040541.JPEG,-0.0002118661068379879,-0.0021247791592031717,0.0019129130523651838,0.41601407527923584,0.41532033681869507
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,48,ILSVRC2012_val_00040601.JPEG,0.003030904335901141,0.0024208552204072475,0.0006100491154938936,0.48335105180740356,0.48592621088027954
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,49,ILSVRC2012_val_00040634.JPEG,-0.0014315228909254074,0.00806491170078516,-0.009496434591710567,0.45466041564941406,0.45547571778297424
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,50,ILSVRC2012_val_00040798.JPEG,-0.007433198858052492,0.004293641075491905,-0.01172683946788311,0.4573133885860443,0.4845927357673645
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,51,ILSVRC2012_val_00040930.JPEG,-0.003947436809539795,-0.0008736364543437958,-0.003073800355195999,0.47886911034584045,0.4628967344760895
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,52,ILSVRC2012_val_00040952.JPEG,-0.004380672704428434,0.003870752640068531,-0.008251424878835678,0.48148590326309204,0.4795530438423157
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,53,ILSVRC2012_val_00040966.JPEG,-0.010602215304970741,0.004618792794644833,-0.015221008099615574,0.48685067892074585,0.48600801825523376
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,54,ILSVRC2012_val_00041010.JPEG,0.0015091218519955873,-0.0016187529545277357,0.003127874806523323,0.46094924211502075,0.4839189946651459
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,55,ILSVRC2012_val_00041063.JPEG,-0.0014723653439432383,-0.00833020731806755,0.006857842206954956,0.4817768633365631,0.4648105502128601
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,56,ILSVRC2012_val_00041080.JPEG,-0.0006161584751680493,0.0006486393976956606,-0.00126479787286371,0.48692357540130615,0.4826204180717468
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,57,ILSVRC2012_val_00041241.JPEG,-0.004510008729994297,-0.006670976057648659,0.0021609673276543617,0.4752641022205353,0.47515466809272766
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,58,ILSVRC2012_val_00041354.JPEG,-0.001785616623237729,-0.002378634177148342,0.0005930175539106131,0.484086811542511,0.4864189624786377
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,59,ILSVRC2012_val_00041406.JPEG,-0.0013158379588276148,0.005766608752310276,-0.007082446478307247,0.4733969569206238,0.48629847168922424
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,60,ILSVRC2012_val_00041468.JPEG,0.001508179004304111,-0.0027482309378683567,0.0042564100585877895,0.4906620681285858,0.47557467222213745
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,61,ILSVRC2012_val_00041474.JPEG,0.009823452681303024,0.001627308432944119,0.008196144364774227,0.4733836054801941,0.48316076397895813
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,62,ILSVRC2012_val_00041483.JPEG,-0.0036872965283691883,0.003680771216750145,-0.007368067745119333,0.47585931420326233,0.4802275598049164
vit_base_patch16_224,pit_b_224,shuffled_semantic_covariance,63,ILSVRC2012_val_00041486.JPEG,-0.004313281271606684,0.0004063132219016552,-0.004719594493508339,0.47289228439331055,0.4730163812637329
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,0,ILSVRC2012_val_00037758.JPEG,0.0013675359077751637,-0.0017363980878144503,0.003103933995589614,0.49354565143585205,0.49296456575393677
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,1,ILSVRC2012_val_00037916.JPEG,-0.00764261232689023,0.0033382864203304052,-0.010980898514389992,0.4905325770378113,0.49435949325561523
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,2,ILSVRC2012_val_00037926.JPEG,-0.002738297451287508,0.004653812386095524,-0.007392109837383032,0.49137014150619507,0.4945523738861084
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,3,ILSVRC2012_val_00037929.JPEG,-0.00267995847389102,-0.0009212507866322994,-0.0017587076872587204,0.48652151226997375,0.4938576817512512
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,4,ILSVRC2012_val_00038033.JPEG,0.004734112415462732,0.0018855391535907984,0.002848573261871934,0.49781766533851624,0.4923367202281952
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,5,ILSVRC2012_val_00038096.JPEG,0.0021786203142255545,-6.310548633337021e-05,0.0022417258005589247,0.4873867928981781,0.4966750144958496
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,6,ILSVRC2012_val_00038110.JPEG,0.0031994993332773447,0.0018946006894111633,0.0013048986438661814,0.4894298315048218,0.48828309774398804
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,7,ILSVRC2012_val_00038142.JPEG,-0.004131885711103678,0.0006975051946938038,-0.0048293909057974815,0.49572819471359253,0.49051979184150696
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,8,ILSVRC2012_val_00038157.JPEG,0.00627936003729701,-0.010047012008726597,0.01632637158036232,0.4897080659866333,0.49026042222976685
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,9,ILSVRC2012_val_00038221.JPEG,0.0015092772664502263,0.007175206206738949,-0.005665929056704044,0.4861798882484436,0.481246680021286
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,10,ILSVRC2012_val_00038236.JPEG,0.0015552302356809378,0.004838253371417522,-0.0032830231357365847,0.4894459545612335,0.4848736524581909
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,11,ILSVRC2012_val_00038251.JPEG,0.000600551487877965,-0.0008973786607384682,0.0014979301486164331,0.49425333738327026,0.49686098098754883
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,12,ILSVRC2012_val_00038413.JPEG,-0.0018639746122062206,0.0008340516360476613,-0.00269802613183856,0.4981498122215271,0.4951702058315277
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,13,ILSVRC2012_val_00038427.JPEG,0.00031992746517062187,-0.004740762058645487,0.005060689523816109,0.4901004433631897,0.49532637000083923
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,14,ILSVRC2012_val_00038546.JPEG,-6.490794476121664e-06,-0.0009371037594974041,0.0009306129650212824,0.4951534867286682,0.4902101457118988
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,15,ILSVRC2012_val_00038597.JPEG,-0.003748759627342224,0.00539072509855032,-0.009139484725892544,0.49447593092918396,0.49784421920776367
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,16,ILSVRC2012_val_00038607.JPEG,-0.000653707014862448,-0.003656432731077075,0.003002725774422288,0.4885299801826477,0.4877060353755951
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,17,ILSVRC2012_val_00038678.JPEG,0.0002955614181701094,0.003094542073085904,-0.0027989805676043034,0.4921731650829315,0.49619001150131226
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,18,ILSVRC2012_val_00038705.JPEG,0.0040574874728918076,-0.001195102115161717,0.005252589471638203,0.49464207887649536,0.4917682111263275
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,19,ILSVRC2012_val_00038708.JPEG,-0.0037277459632605314,0.0012681784573942423,-0.004995924420654774,0.4967347979545593,0.494784951210022
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,20,ILSVRC2012_val_00038743.JPEG,0.005340548697859049,-3.178988117724657e-05,0.005372338462620974,0.4947913885116577,0.4997774362564087
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,21,ILSVRC2012_val_00038986.JPEG,-0.0060511138290166855,0.004921457730233669,-0.010972571559250355,0.48961135745048523,0.4934958815574646
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,22,ILSVRC2012_val_00039085.JPEG,-0.005646145436912775,-0.0002130814827978611,-0.005433063954114914,0.49529656767845154,0.49197450280189514
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,23,ILSVRC2012_val_00039106.JPEG,-0.007967092096805573,0.0018189795082435012,-0.009786071255803108,0.49220988154411316,0.49426349997520447
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,24,ILSVRC2012_val_00039130.JPEG,-0.006150390952825546,-7.447903044521809e-06,-0.006142943166196346,0.49269893765449524,0.4897157847881317
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,25,ILSVRC2012_val_00039253.JPEG,0.00037804688327014446,-0.005906319245696068,0.006284366361796856,0.49493110179901123,0.49759504199028015
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,26,ILSVRC2012_val_00039290.JPEG,0.0023951951880007982,0.0006638052873313427,0.0017313899006694555,0.4973360300064087,0.49558886885643005
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,27,ILSVRC2012_val_00039421.JPEG,0.010365675203502178,0.006897986400872469,0.0034676888026297092,0.4964722692966461,0.49543270468711853
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,28,ILSVRC2012_val_00039426.JPEG,0.0010733340168371797,0.001916936133056879,-0.0008436021162196994,0.4875201880931854,0.4882138669490814
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,29,ILSVRC2012_val_00039464.JPEG,-0.005214025266468525,-0.000701836368534714,-0.004512188956141472,0.4884199798107147,0.4927188754081726
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,30,ILSVRC2012_val_00039490.JPEG,0.00406999047845602,-0.0008725115330889821,0.004942501895129681,0.49401721358299255,0.4954989552497864
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,31,ILSVRC2012_val_00039737.JPEG,0.00325434235855937,6.602279609069228e-05,0.003188319504261017,0.49336308240890503,0.4951635003089905
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,32,ILSVRC2012_val_00039746.JPEG,0.014027467928826809,0.0036126174964010715,0.01041484996676445,0.4945952296257019,0.4937049448490143
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,33,ILSVRC2012_val_00039748.JPEG,-0.00640846649184823,-0.0015472210943698883,-0.004861245397478342,0.4901302754878998,0.4917222559452057
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,34,ILSVRC2012_val_00039815.JPEG,0.0010507367551326752,-0.002676976379007101,0.0037277131341397762,0.491355836391449,0.49147260189056396
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,35,ILSVRC2012_val_00039842.JPEG,0.002560307504609227,-0.0028586341068148613,0.005418941378593445,0.4934295415878296,0.4924463927745819
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,36,ILSVRC2012_val_00039892.JPEG,0.007207011338323355,0.003766643814742565,0.0034403675235807896,0.503301739692688,0.49155592918395996
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,37,ILSVRC2012_val_00039939.JPEG,0.005941519048064947,0.003627196652814746,0.0023143223952502012,0.492798388004303,0.4966185688972473
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,38,ILSVRC2012_val_00040016.JPEG,0.019526150077581406,-0.0014387137489393353,0.020964864641427994,0.48721611499786377,0.4906391203403473
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,39,ILSVRC2012_val_00040140.JPEG,-0.003325199941173196,0.0029526143334805965,-0.006277814507484436,0.4924161434173584,0.49321019649505615
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,40,ILSVRC2012_val_00040221.JPEG,-4.1710096411406994e-05,-0.002098077442497015,0.002056367229670286,0.49360570311546326,0.49190816283226013
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,41,ILSVRC2012_val_00040291.JPEG,0.0007023544749245048,0.005874720402061939,-0.005172365810722113,0.4944094121456146,0.4995715022087097
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,42,ILSVRC2012_val_00040345.JPEG,-0.0006187063409015536,0.005278844852000475,-0.00589755130931735,0.4922769367694855,0.4962695837020874
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,43,ILSVRC2012_val_00040407.JPEG,0.0009975957218557596,0.0034485054202377796,-0.00245090969838202,0.4964258670806885,0.4995681941509247
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,44,ILSVRC2012_val_00040452.JPEG,-0.004709930159151554,0.004965120926499367,-0.009675051085650921,0.4955357015132904,0.4962630867958069
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,45,ILSVRC2012_val_00040457.JPEG,-0.00187443639151752,-0.0005719292676076293,-0.0013025071239098907,0.4945591390132904,0.49591103196144104
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,46,ILSVRC2012_val_00040494.JPEG,0.0005105892196297646,0.0051614632830023766,-0.004650874063372612,0.48746976256370544,0.48947012424468994
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,47,ILSVRC2012_val_00040541.JPEG,0.0008841099916025996,0.004114152863621712,-0.0032300427556037903,0.47982242703437805,0.4825325012207031
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,48,ILSVRC2012_val_00040601.JPEG,0.007420755922794342,-0.0007228497415781021,0.008143605664372444,0.4919106662273407,0.48956596851348877
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,49,ILSVRC2012_val_00040634.JPEG,0.004496666602790356,0.0017846600385382771,0.0027120066806674004,0.49443256855010986,0.48758140206336975
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,50,ILSVRC2012_val_00040798.JPEG,-0.004897302947938442,-0.0009584064246155322,-0.003938896581530571,0.48962265253067017,0.49452584981918335
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,51,ILSVRC2012_val_00040930.JPEG,-0.0015285778790712357,0.0026860469952225685,-0.004214624874293804,0.4936123490333557,0.4934825897216797
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,52,ILSVRC2012_val_00040952.JPEG,0.0012497463030740619,0.0027815564535558224,-0.0015318101504817605,0.4922769367694855,0.49284490942955017
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,53,ILSVRC2012_val_00040966.JPEG,0.010973590426146984,-0.002322059590369463,0.013295650482177734,0.49293115735054016,0.4918019771575928
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,54,ILSVRC2012_val_00041010.JPEG,0.008096935227513313,-0.0005444696871563792,0.008641405031085014,0.4921238124370575,0.4947216808795929
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,55,ILSVRC2012_val_00041063.JPEG,-0.007349722553044558,0.0013145378325134516,-0.008664260618388653,0.493921160697937,0.49111756682395935
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,56,ILSVRC2012_val_00041080.JPEG,0.0065014297142624855,0.00014832825399935246,0.006353101693093777,0.5013153553009033,0.49748876690864563
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,57,ILSVRC2012_val_00041241.JPEG,0.008445855230093002,-0.00603778101503849,0.014483636245131493,0.4942423403263092,0.49497753381729126
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,58,ILSVRC2012_val_00041354.JPEG,0.0007750533986836672,-0.0005009559681639075,0.0012760093668475747,0.4942863881587982,0.49031710624694824
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,59,ILSVRC2012_val_00041406.JPEG,0.0055204653181135654,-0.0019775577820837498,0.007498023100197315,0.4902299642562866,0.49044620990753174
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,60,ILSVRC2012_val_00041468.JPEG,0.004726454149931669,-0.008841156959533691,0.013567611575126648,0.4918085038661957,0.48887738585472107
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,61,ILSVRC2012_val_00041474.JPEG,0.0010651040356606245,-0.0016967582050710917,0.002761862240731716,0.4938911497592926,0.49502405524253845
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,62,ILSVRC2012_val_00041483.JPEG,-0.006466562859714031,0.002013520337641239,-0.00848008319735527,0.4833035469055176,0.49350589513778687
vit_base_patch16_224,pit_b_224,permuted_coefficient_covariance,63,ILSVRC2012_val_00041486.JPEG,0.0037776369135826826,0.0015921578742563725,0.00218547903932631,0.496904194355011,0.4918847382068634
vit_base_patch16_224,pit_b_224,random_covariance,0,ILSVRC2012_val_00037758.JPEG,0.0067275227047502995,-0.0038209951017051935,0.010548518039286137,0.46344906091690063,0.46789589524269104
vit_base_patch16_224,pit_b_224,random_covariance,1,ILSVRC2012_val_00037916.JPEG,0.0018557109870016575,-0.0029127183370292187,0.004768429324030876,0.46563518047332764,0.4605468809604645
vit_base_patch16_224,pit_b_224,random_covariance,2,ILSVRC2012_val_00037926.JPEG,0.001201670616865158,-0.0032143963035196066,0.004416067153215408,0.46115630865097046,0.46338167786598206
vit_base_patch16_224,pit_b_224,random_covariance,3,ILSVRC2012_val_00037929.JPEG,0.013835732825100422,-0.0004657117242459208,0.01430144440382719,0.45756563544273376,0.46791741251945496
vit_base_patch16_224,pit_b_224,random_covariance,4,ILSVRC2012_val_00038033.JPEG,-0.004694906063377857,-0.002089659683406353,-0.002605246379971504,0.4673212468624115,0.4461601972579956
vit_base_patch16_224,pit_b_224,random_covariance,5,ILSVRC2012_val_00038096.JPEG,-0.006766707636415958,0.007071288768202066,-0.013837996870279312,0.45243513584136963,0.4775688648223877
vit_base_patch16_224,pit_b_224,random_covariance,6,ILSVRC2012_val_00038110.JPEG,-0.002060317201539874,0.0008085201843641698,-0.002868837444111705,0.4699242413043976,0.44798386096954346
vit_base_patch16_224,pit_b_224,random_covariance,7,ILSVRC2012_val_00038142.JPEG,0.004670388530939817,0.0018714682664722204,0.002798920264467597,0.45587509870529175,0.4631277024745941
vit_base_patch16_224,pit_b_224,random_covariance,8,ILSVRC2012_val_00038157.JPEG,-0.008655458688735962,-0.005353591870516539,-0.0033018668182194233,0.46345311403274536,0.45792514085769653
vit_base_patch16_224,pit_b_224,random_covariance,9,ILSVRC2012_val_00038221.JPEG,0.008222597651183605,-0.0004532432067207992,0.008675840683281422,0.44749903678894043,0.4500280022621155
vit_base_patch16_224,pit_b_224,random_covariance,10,ILSVRC2012_val_00038236.JPEG,0.012987774796783924,-0.002153430599719286,0.015141205862164497,0.4583333432674408,0.4516647160053253
vit_base_patch16_224,pit_b_224,random_covariance,11,ILSVRC2012_val_00038251.JPEG,-0.008742479607462883,0.00040379061829298735,-0.009146270342171192,0.47362858057022095,0.4679566025733948
vit_base_patch16_224,pit_b_224,random_covariance,12,ILSVRC2012_val_00038413.JPEG,0.003125069197267294,-0.004944359418004751,0.008069428615272045,0.4638173282146454,0.47201213240623474
vit_base_patch16_224,pit_b_224,random_covariance,13,ILSVRC2012_val_00038427.JPEG,0.002946233842521906,-0.0004037714097648859,0.003350005252286792,0.4597186744213104,0.45824676752090454
vit_base_patch16_224,pit_b_224,random_covariance,14,ILSVRC2012_val_00038546.JPEG,0.007078694645315409,0.0010970900766551495,0.005981604568660259,0.4693933129310608,0.4717629849910736
vit_base_patch16_224,pit_b_224,random_covariance,15,ILSVRC2012_val_00038597.JPEG,0.002351699862629175,-0.004582695197314024,0.006934395059943199,0.4644283354282379,0.46244293451309204
vit_base_patch16_224,pit_b_224,random_covariance,16,ILSVRC2012_val_00038607.JPEG,-0.0013388816732913256,-6.224028766155243e-05,-0.0012766413856297731,0.4602420926094055,0.46421846747398376
vit_base_patch16_224,pit_b_224,random_covariance,17,ILSVRC2012_val_00038678.JPEG,-0.009880095720291138,-0.002932055154815316,-0.006948040798306465,0.4604766368865967,0.45731180906295776
vit_base_patch16_224,pit_b_224,random_covariance,18,ILSVRC2012_val_00038705.JPEG,-0.005545752588659525,-0.008688758127391338,0.0031430055387318134,0.4552406370639801,0.46306928992271423
vit_base_patch16_224,pit_b_224,random_covariance,19,ILSVRC2012_val_00038708.JPEG,-0.015941152349114418,-0.0008543066214770079,-0.015086845494806767,0.4637843072414398,0.45127835869789124
vit_base_patch16_224,pit_b_224,random_covariance,20,ILSVRC2012_val_00038743.JPEG,-0.022106587886810303,-0.00042801123345270753,-0.02167857624590397,0.4468442499637604,0.4649704694747925
vit_base_patch16_224,pit_b_224,random_covariance,21,ILSVRC2012_val_00038986.JPEG,-0.0019958342891186476,-0.002403153572231531,0.00040731928311288357,0.4576018154621124,0.4585561752319336
vit_base_patch16_224,pit_b_224,random_covariance,22,ILSVRC2012_val_00039085.JPEG,0.015141705051064491,-0.002961837686598301,0.018103543668985367,0.47729432582855225,0.4644954800605774
vit_base_patch16_224,pit_b_224,random_covariance,23,ILSVRC2012_val_00039106.JPEG,0.007082655560225248,0.004938064608722925,0.002144590951502323,0.46488693356513977,0.4682079255580902
vit_base_patch16_224,pit_b_224,random_covariance,24,ILSVRC2012_val_00039130.JPEG,-0.0009432906517758965,-0.0039043277502059937,0.002961037214845419,0.47224363684654236,0.46288853883743286
vit_base_patch16_224,pit_b_224,random_covariance,25,ILSVRC2012_val_00039253.JPEG,0.0021732645109295845,-0.004333676304668188,0.006506940815597773,0.4672614336013794,0.4712671935558319
vit_base_patch16_224,pit_b_224,random_covariance,26,ILSVRC2012_val_00039290.JPEG,0.004410361871123314,0.00045013768249191344,0.003960224334150553,0.4668964147567749,0.4674752652645111
vit_base_patch16_224,pit_b_224,random_covariance,27,ILSVRC2012_val_00039421.JPEG,-0.009487050585448742,-0.003952384926378727,-0.005534665659070015,0.467875212430954,0.4669424295425415
vit_base_patch16_224,pit_b_224,random_covariance,28,ILSVRC2012_val_00039426.JPEG,0.0015564362984150648,-0.0002995164250023663,0.0018559526652097702,0.4211581349372864,0.43685248494148254
vit_base_patch16_224,pit_b_224,random_covariance,29,ILSVRC2012_val_00039464.JPEG,0.0004872275749221444,-0.006168148946017027,0.0066553764045238495,0.46444880962371826,0.44759783148765564
vit_base_patch16_224,pit_b_224,random_covariance,30,ILSVRC2012_val_00039490.JPEG,0.004641146864742041,-0.0012711918679997325,0.005912338849157095,0.44999799132347107,0.4531164765357971
vit_base_patch16_224,pit_b_224,random_covariance,31,ILSVRC2012_val_00039737.JPEG,0.008293118327856064,-0.0014606488402932882,0.009753767400979996,0.4790051579475403,0.463356077671051
vit_base_patch16_224,pit_b_224,random_covariance,32,ILSVRC2012_val_00039746.JPEG,-0.00239373161457479,-0.0033543333411216736,0.0009606017265468836,0.4506209194660187,0.45588216185569763
vit_base_patch16_224,pit_b_224,random_covariance,33,ILSVRC2012_val_00039748.JPEG,0.003289818298071623,-0.0027453734073787928,0.006035191938281059,0.46578550338745117,0.46630921959877014
vit_base_patch16_224,pit_b_224,random_covariance,34,ILSVRC2012_val_00039815.JPEG,0.0016488409601151943,0.004751843400299549,-0.0031030024401843548,0.4681606888771057,0.4595317542552948
vit_base_patch16_224,pit_b_224,random_covariance,35,ILSVRC2012_val_00039842.JPEG,-0.005367261357605457,0.004777432419359684,-0.010144693776965141,0.4548344910144806,0.46796494722366333
vit_base_patch16_224,pit_b_224,random_covariance,36,ILSVRC2012_val_00039892.JPEG,-0.0031128565315157175,0.0034593245945870876,-0.006572181358933449,0.4661365747451782,0.4473452568054199
vit_base_patch16_224,pit_b_224,random_covariance,37,ILSVRC2012_val_00039939.JPEG,0.007774496451020241,0.00205439911223948,0.005720097571611404,0.45581716299057007,0.47910213470458984
vit_base_patch16_224,pit_b_224,random_covariance,38,ILSVRC2012_val_00040016.JPEG,-0.0008946747984737158,0.001983617665246129,-0.002878292463719845,0.45918890833854675,0.45428094267845154
vit_base_patch16_224,pit_b_224,random_covariance,39,ILSVRC2012_val_00040140.JPEG,0.005120084621012211,-0.004750002175569534,0.009870086796581745,0.4545176029205322,0.44810497760772705
vit_base_patch16_224,pit_b_224,random_covariance,40,ILSVRC2012_val_00040221.JPEG,0.003539495635777712,-0.001225908286869526,0.004765403922647238,0.4760536849498749,0.4613112211227417
