source_model,target_model,condition,sample_index,image_name,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
cait_s24_224,pit_b_224,route_balance_opponent,54,ILSVRC2012_val_00034225.JPEG,True,0.016718681901693344,0.0168972946703434,0.5130606889724731,0.5125690698623657,0.11154651641845703,0.03394259512424469
cait_s24_224,pit_b_224,route_balance_opponent,55,ILSVRC2012_val_00034230.JPEG,True,-0.0024694260209798813,-0.007599035743623972,0.499906986951828,0.5007041692733765,-0.044116973876953125,-0.002920672297477722
cait_s24_224,pit_b_224,semantic_equivalent_opponent,54,ILSVRC2012_val_00034225.JPEG,True,0.013319569639861584,0.013743976131081581,0.5115792155265808,0.5120442509651184,0.09590530395507812,0.034574463963508606
cait_s24_224,pit_b_224,semantic_equivalent_opponent,55,ILSVRC2012_val_00034230.JPEG,True,0.00029748398810625076,-0.0018902849406003952,0.5000531673431396,0.5006178021430969,-0.051685333251953125,-0.004337280988693237
cait_s24_224,pit_b_224,shuffled_semantic_opponent,54,ILSVRC2012_val_00034225.JPEG,True,0.010485455393791199,0.011061020195484161,0.5112138390541077,0.5106159448623657,0.10057830810546875,0.03161533176898956
cait_s24_224,pit_b_224,shuffled_semantic_opponent,55,ILSVRC2012_val_00034230.JPEG,True,0.0012328289449214935,-0.0009936932474374771,0.5003653764724731,0.5009300708770752,-0.05415534973144531,-0.003795444965362549
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,54,ILSVRC2012_val_00034225.JPEG,True,0.007105539552867413,0.008405408822000027,0.5196309089660645,0.5199099183082581,0.09725761413574219,0.03883214294910431
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,55,ILSVRC2012_val_00034230.JPEG,True,0.018557066097855568,0.020854894071817398,0.501747190952301,0.500770628452301,-0.058193206787109375,-0.006876334547996521
cait_s24_224,pit_b_224,uniform_opponent,56,ILSVRC2012_val_00034302.JPEG,True,0.009188803844153881,0.008595996536314487,0.5006377696990967,0.5016342401504517,0.16810321807861328,0.01986376941204071
cait_s24_224,pit_b_224,uniform_opponent,57,ILSVRC2012_val_00034356.JPEG,True,-0.0084805553779006,-0.00812489539384842,0.5074869990348816,0.5073607563972473,0.20686626434326172,0.03059045970439911
cait_s24_224,pit_b_224,global_preserve_opponent,56,ILSVRC2012_val_00034302.JPEG,True,0.0006085069617256522,0.00045752315782010555,0.5024114847183228,0.5024314522743225,0.10722541809082031,0.013472303748130798
cait_s24_224,pit_b_224,global_preserve_opponent,57,ILSVRC2012_val_00034356.JPEG,True,-0.01947898417711258,-0.02064526453614235,0.5082775354385376,0.5079121589660645,0.22289085388183594,0.03296341001987457
cait_s24_224,pit_b_224,route_balance_opponent,56,ILSVRC2012_val_00034302.JPEG,True,0.009006577543914318,0.008337236940860748,0.4997807741165161,0.499906986951828,0.11281299591064453,0.012932881712913513
cait_s24_224,pit_b_224,route_balance_opponent,57,ILSVRC2012_val_00034356.JPEG,True,-0.008549767546355724,-0.008456978015601635,0.5073541402816772,0.507413923740387,0.20665264129638672,0.0310116708278656
cait_s24_224,pit_b_224,semantic_equivalent_opponent,56,ILSVRC2012_val_00034302.JPEG,True,0.0015446639154106379,0.0016609765589237213,0.5021191835403442,0.5015678405761719,0.12175464630126953,0.01467876136302948
cait_s24_224,pit_b_224,semantic_equivalent_opponent,57,ILSVRC2012_val_00034356.JPEG,True,-0.017930705100297928,-0.019260205328464508,0.5076796412467957,0.5081180930137634,0.23684215545654297,0.03527136147022247
cait_s24_224,pit_b_224,shuffled_semantic_opponent,56,ILSVRC2012_val_00034302.JPEG,True,0.0005196682177484035,0.0004467819817364216,0.5024779438972473,0.502949595451355,0.11790084838867188,0.015002429485321045
cait_s24_224,pit_b_224,shuffled_semantic_opponent,57,ILSVRC2012_val_00034356.JPEG,True,-0.018355367705225945,-0.019463656470179558,0.5079520344734192,0.5081180930137634,0.22826766967773438,0.03394584357738495
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,56,ILSVRC2012_val_00034302.JPEG,True,0.001088558230549097,0.003186343004927039,0.5031821131706238,0.5046502947807312,0.05846691131591797,0.0066130682826042175
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,57,ILSVRC2012_val_00034356.JPEG,True,0.03764810040593147,0.03596029058098793,0.5113799571990967,0.5113334655761719,0.39440345764160156,0.06605131924152374
cait_s24_224,pit_b_224,uniform_opponent,58,ILSVRC2012_val_00034359.JPEG,True,0.002057488076388836,0.0023525201249867678,0.5052348971366882,0.5055072903633118,0.056511878967285156,0.018314912915229797
cait_s24_224,pit_b_224,uniform_opponent,59,ILSVRC2012_val_00034391.JPEG,True,-0.0024935861583799124,-0.0027178830932825804,0.5074737071990967,0.507021963596344,0.11529254913330078,0.035241588950157166
cait_s24_224,pit_b_224,global_preserve_opponent,58,ILSVRC2012_val_00034359.JPEG,True,0.006490855943411589,0.0070909177884459496,0.5056202411651611,0.5061250925064087,0.15526485443115234,0.026802971959114075
cait_s24_224,pit_b_224,global_preserve_opponent,59,ILSVRC2012_val_00034391.JPEG,True,-0.0028613382019102573,-0.0020403601229190826,0.5024048686027527,0.5041719675064087,0.09119510650634766,0.04343561828136444
cait_s24_224,pit_b_224,route_balance_opponent,58,ILSVRC2012_val_00034359.JPEG,True,0.0023925413843244314,0.0026844723615795374,0.5058925747871399,0.506424069404602,0.07352447509765625,0.022180765867233276
cait_s24_224,pit_b_224,route_balance_opponent,59,ILSVRC2012_val_00034391.JPEG,True,-0.004194664768874645,-0.004508821293711662,0.5061250925064087,0.5069887042045593,0.09679603576660156,0.03204341232776642
cait_s24_224,pit_b_224,semantic_equivalent_opponent,58,ILSVRC2012_val_00034359.JPEG,True,0.006520996801555157,0.007159604225307703,0.5065237283706665,0.506649911403656,0.1164846420288086,0.022933751344680786
cait_s24_224,pit_b_224,semantic_equivalent_opponent,59,ILSVRC2012_val_00034391.JPEG,True,-0.0028603607788681984,-0.0020408062264323235,0.5024646520614624,0.5041254758834839,0.08228778839111328,0.040540799498558044
cait_s24_224,pit_b_224,shuffled_semantic_opponent,58,ILSVRC2012_val_00034359.JPEG,True,0.0062402887269854546,0.006802477408200502,0.5059590339660645,0.5063045024871826,0.16556358337402344,0.02785860002040863
