source_model,condition,sample_index,image_name,preserved_view_fraction,mean_route_distance,mean_global_cosine,mean_view_js,weight_entropy,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
cait_s24_224,uniform_opponent,22,ILSVRC2012_val_00032098.JPEG,0.0,0.2471122294664383,0.9710147976875305,0.0027899944689124823,2.995732307434082,-0.014514046721160412,0.2255304902791977,0.5603880882263184,19.96637725830078
cait_s24_224,uniform_opponent,23,ILSVRC2012_val_00032102.JPEG,0.9000000357627869,0.33604079484939575,0.9872442483901978,0.003286427352577448,2.995732307434082,0.012488726526498795,0.21999278664588928,0.561208188533783,19.9031982421875
cait_s24_224,uniform_opponent,24,ILSVRC2012_val_00032120.JPEG,0.0,0.4718724191188812,0.9207542538642883,0.042651209980249405,2.995732307434082,0.08079270273447037,0.26974448561668396,0.5613776445388794,19.00174331665039
cait_s24_224,uniform_opponent,25,ILSVRC2012_val_00032188.JPEG,0.0,0.2414642870426178,0.954068660736084,0.0037400403525680304,2.995732307434082,0.012595128268003464,0.28402838110923767,0.5827849507331848,18.982378005981445
cait_s24_224,uniform_opponent,26,ILSVRC2012_val_00032370.JPEG,0.0,0.2923163175582886,0.9680877923965454,0.0014248332008719444,2.995732307434082,-0.01996379718184471,0.22541561722755432,0.574844241142273,19.90238380432129
cait_s24_224,uniform_opponent,27,ILSVRC2012_val_00032435.JPEG,0.0,0.3169642984867096,0.8990196585655212,0.03917664289474487,2.995732307434082,0.10169053077697754,0.2267097532749176,0.5602625608444214,19.564912796020508
cait_s24_224,uniform_opponent,28,ILSVRC2012_val_00032552.JPEG,0.15000000596046448,0.14086733758449554,0.9712635278701782,0.003920871298760176,2.995732307434082,0.022641967982053757,0.2115102857351303,0.5801196694374084,19.769166946411133
cait_s24_224,uniform_opponent,29,ILSVRC2012_val_00032623.JPEG,0.6500000357627869,0.4331734776496887,0.9792917370796204,0.004518187139183283,2.995732307434082,0.22483277320861816,0.32757434248924255,0.5922406315803528,18.832508087158203
cait_s24_224,uniform_opponent,30,ILSVRC2012_val_00032646.JPEG,0.0,0.19801020622253418,0.9457082152366638,0.042004913091659546,2.995732307434082,0.1056799590587616,0.3488609492778778,0.6101542711257935,18.86545753479004
cait_s24_224,uniform_opponent,31,ILSVRC2012_val_00032695.JPEG,0.4000000059604645,0.2728571593761444,0.9694094061851501,0.005287991836667061,2.995732307434082,0.02398782968521118,0.21424607932567596,0.5727887749671936,19.825023651123047
cait_s24_224,uniform_opponent,32,ILSVRC2012_val_00032723.JPEG,0.699999988079071,0.4176633059978485,0.9823940396308899,0.0007470330456271768,2.995732307434082,-0.014178439974784851,0.2197950929403305,0.5710176825523376,19.918533325195312
cait_s24_224,uniform_opponent,33,ILSVRC2012_val_00032911.JPEG,0.3499999940395355,0.17437754571437836,0.976567268371582,0.005038264207541943,2.995732307434082,0.09705210477113724,0.3381534218788147,0.5912953019142151,18.825145721435547
cait_s24_224,uniform_opponent,34,ILSVRC2012_val_00032926.JPEG,0.0,0.3165102005004883,0.9566087126731873,0.014119002036750317,2.995732307434082,0.009739084169268608,0.22825609147548676,0.5709947943687439,19.918071746826172
