model,sample_index,image_name,layer,layer_index,feature_source,grid_h,grid_w,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,selected_score_mean
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,-0.11745166778564453,-0.008717074990272522,False,0.7404210567474365
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,0.1887054443359375,0.010774292051792145,False,0.6212891936302185
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,0.17061233520507812,0.017429739236831665,False,0.7399325370788574
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.10957527160644531,0.007195275276899338,False,0.5936896800994873
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.8803272247314453,0.05011342838406563,False,0.6933667659759521
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.9370336532592773,0.6464545726776123,True,0.6712586879730225
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.9852323532104492,0.048467472195625305,False,0.774537205696106
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,-0.20900535583496094,-0.014969892799854279,False,0.5701490044593811
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,-0.043295860290527344,-0.003207691013813019,False,0.7414866089820862
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.15963172912597656,0.009108833968639374,False,0.6439958214759827
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,1,True,0.11511421203613281,0.011209078133106232,False,0.7922820448875427
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.10133934020996094,0.005880583077669144,False,0.5751423239707947
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.6933965682983398,0.039226461201906204,False,0.677028238773346
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.1510295867919922,0.04233109951019287,False,0.6613882780075073
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,-0.09723281860351562,-0.015426933765411377,False,0.7788832783699036
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.03386116027832031,-0.00034993141889572144,False,0.5669048428535461
