source_model,sample_index,image_name,condition,selected_common_patches,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
pit_b_224,23,ILSVRC2012_val_00032102.JPEG,promotion,7,0.1377914547920227,0.5368565917015076,0.6731558442115784,8.93387508392334
pit_b_224,24,ILSVRC2012_val_00032120.JPEG,promotion,7,0.2167588174343109,0.4984351694583893,0.6649965643882751,9.850181579589844
pit_b_224,25,ILSVRC2012_val_00032188.JPEG,promotion,7,0.5052672624588013,0.5539793372154236,0.702053427696228,7.610595703125
pit_b_224,26,ILSVRC2012_val_00032370.JPEG,promotion,7,0.17596012353897095,0.5396575331687927,0.6804800629615784,7.325014591217041
pit_b_224,27,ILSVRC2012_val_00032435.JPEG,promotion,7,0.519927442073822,0.596187174320221,0.6946903467178345,4.170620441436768
pit_b_224,28,ILSVRC2012_val_00032552.JPEG,promotion,7,0.3761541247367859,0.6173543334007263,0.7079111337661743,5.620311260223389
pit_b_224,29,ILSVRC2012_val_00032623.JPEG,promotion,7,0.5661073923110962,0.5701406002044678,0.6789261698722839,6.642902374267578
pit_b_224,30,ILSVRC2012_val_00032646.JPEG,promotion,7,0.4378976821899414,0.5953325629234314,0.6861344575881958,5.853072643280029
pit_b_224,31,ILSVRC2012_val_00032695.JPEG,promotion,7,0.04831833392381668,0.5253928899765015,0.6671233773231506,8.300322532653809
pit_b_224,32,ILSVRC2012_val_00032723.JPEG,promotion,7,0.08772772550582886,0.5136805772781372,0.6752055883407593,7.051200866699219
pit_b_224,33,ILSVRC2012_val_00032911.JPEG,promotion,7,0.09790046513080597,0.5455188155174255,0.6858271956443787,7.316039085388184
pit_b_224,34,ILSVRC2012_val_00032926.JPEG,promotion,7,0.1959715187549591,0.5285828709602356,0.6800737977027893,8.744680404663086
pit_b_224,35,ILSVRC2012_val_00032950.JPEG,promotion,7,0.011637598276138306,0.5660401582717896,0.6751282215118408,7.209588050842285
pit_b_224,36,ILSVRC2012_val_00033014.JPEG,promotion,7,0.6601533889770508,0.6307340264320374,0.6914902925491333,4.64810037612915
pit_b_224,37,ILSVRC2012_val_00033018.JPEG,promotion,7,0.7463208436965942,0.548294723033905,0.6886904835700989,7.904348850250244
pit_b_224,38,ILSVRC2012_val_00033076.JPEG,promotion,7,0.3537621796131134,0.5623308420181274,0.665680468082428,6.592733860015869
pit_b_224,39,ILSVRC2012_val_00033149.JPEG,promotion,7,0.9367746114730835,0.6498007774353027,0.7036720514297485,4.208747863769531
pit_b_224,40,ILSVRC2012_val_00033150.JPEG,promotion,7,0.12033728510141373,0.5866537094116211,0.6889153718948364,5.610116481781006
pit_b_224,41,ILSVRC2012_val_00033171.JPEG,promotion,7,0.06109495460987091,0.5850164294242859,0.6998077034950256,6.733739376068115
pit_b_224,42,ILSVRC2012_val_00033207.JPEG,promotion,7,-0.23598314821720123,0.6266816258430481,0.6903443336486816,5.735562801361084
pit_b_224,43,ILSVRC2012_val_00033255.JPEG,promotion,7,0.3003832697868347,0.5302931666374207,0.6813041567802429,9.88229751586914
pit_b_224,44,ILSVRC2012_val_00033340.JPEG,promotion,7,0.4972882866859436,0.5342268943786621,0.6726287007331848,6.582332611083984
pit_b_224,45,ILSVRC2012_val_00033725.JPEG,promotion,7,0.3940070867538452,0.5926463007926941,0.6930487751960754,4.900913238525391
pit_b_224,46,ILSVRC2012_val_00033897.JPEG,promotion,7,0.09030263125896454,0.5183047652244568,0.6866047978401184,9.355096817016602
pit_b_224,47,ILSVRC2012_val_00033960.JPEG,promotion,7,0.5240557193756104,0.5191685557365417,0.6707210540771484,7.559408187866211
pit_b_224,48,ILSVRC2012_val_00033997.JPEG,promotion,7,0.27353423833847046,0.543479859828949,0.6852349638938904,7.131593227386475
pit_b_224,49,ILSVRC2012_val_00034008.JPEG,promotion,7,0.38291865587234497,0.5980364084243774,0.6854701638221741,5.121646404266357
pit_b_224,50,ILSVRC2012_val_00034055.JPEG,promotion,7,0.09366442263126373,0.5465252995491028,0.6792653203010559,7.275957107543945
pit_b_224,51,ILSVRC2012_val_00034168.JPEG,promotion,7,0.284762442111969,0.47541147470474243,0.6763734817504883,9.136870384216309
pit_b_224,52,ILSVRC2012_val_00034182.JPEG,promotion,7,-0.01808629184961319,0.5516034364700317,0.6690080761909485,6.291398048400879
pit_b_224,53,ILSVRC2012_val_00034217.JPEG,promotion,7,0.39448580145835876,0.5394852757453918,0.686053454875946,7.839092254638672
pit_b_224,54,ILSVRC2012_val_00034225.JPEG,promotion,7,0.24522404372692108,0.5484190583229065,0.6742114424705505,7.492654323577881
pit_b_224,55,ILSVRC2012_val_00034230.JPEG,promotion,7,0.170460045337677,0.5298418998718262,0.6784216165542603,7.774784088134766
pit_b_224,56,ILSVRC2012_val_00034302.JPEG,promotion,7,0.19846242666244507,0.466020792722702,0.6574879884719849,9.947128295898438
pit_b_224,57,ILSVRC2012_val_00034356.JPEG,promotion,7,0.18457134068012238,0.4530589282512665,0.6554571390151978,10.893956184387207
pit_b_224,58,ILSVRC2012_val_00034359.JPEG,promotion,7,0.2660122215747833,0.5832862257957458,0.6865513324737549,6.789141654968262
pit_b_224,59,ILSVRC2012_val_00034391.JPEG,promotion,7,0.2843957841396332,0.5519635081291199,0.6741795539855957,7.751669883728027
