model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,2,True,0.17652225494384766,0.019251838326454163,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,2,True,0.2069683074951172,0.0267668217420578,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,3,True,0.5146341323852539,0.07547364383935928,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,3,True,-0.0863809585571289,-0.017382904887199402,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,3,True,0.9602565765380859,0.16082340478897095,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,3,True,0.5943536758422852,0.07890134304761887,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,3,True,-0.18790912628173828,-0.028020545840263367,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,3,True,0.30153751373291016,0.042508870363235474,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,3,True,0.11222553253173828,0.011972323060035706,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,3,True,0.20954132080078125,0.028653085231781006,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,0,True,0.06530952453613281,0.00716681033372879,False,1.0,1.0,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,0,True,-0.23211097717285156,-0.03213690221309662,False,1.0,1.0,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,0,True,0.34801483154296875,0.04219021648168564,False,1.0,1.0,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,0,True,0.5816507339477539,0.05611627548933029,False,1.0,1.0,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,0,True,0.055464744567871094,0.005457863211631775,False,1.0,1.0,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,0,True,0.12613677978515625,0.016801565885543823,False,1.0,1.0,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,0,True,0.29749584197998047,0.034956276416778564,False,1.0,1.0,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,0,True,0.4009990692138672,0.08243928849697113,False,1.0,1.0,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,1,True,0.05559539794921875,0.005404293537139893,False,1.0,1.0,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,1,True,-0.14620018005371094,-0.02488671988248825,False,1.0,1.0,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,1,True,0.5753517150878906,0.08365129679441452,False,1.0,1.0,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,1,True,0.18554973602294922,0.003559812903404236,False,1.0,1.0,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,1,True,0.18054485321044922,0.026646912097930908,False,1.0,1.0,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,1,True,0.1127309799194336,0.014811575412750244,False,1.0,1.0,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,1,True,0.0638742446899414,0.006479211151599884,False,1.0,1.0,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,1,True,0.24674606323242188,0.04164223372936249,False,1.0,1.0,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,2,True,0.19037437438964844,0.022499434649944305,False,1.0,1.0,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,2,True,-0.3910503387451172,-0.046880148351192474,False,1.0,1.0,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,2,True,0.5699748992919922,0.08139028400182724,False,1.0,1.0,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,2,True,0.23410701751708984,0.016539260745048523,False,1.0,1.0,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,2,True,0.38904857635498047,0.07065989077091217,False,1.0,1.0,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,2,True,0.0615692138671875,0.00802372395992279,False,1.0,1.0,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,2,True,0.2051830291748047,0.022972270846366882,False,1.0,1.0,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,2,True,0.38862133026123047,0.0615643709897995,False,1.0,1.0,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,3,True,0.3387260437011719,0.042625583708286285,False,1.0,1.0,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,3,True,-0.08046245574951172,-0.015191152691841125,False,1.0,1.0,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,3,True,0.6426048278808594,0.09950261563062668,False,1.0,1.0,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,3,True,0.37902355194091797,0.03223154693841934,False,1.0,1.0,1.0
