source_model,target_model,sample_index,image_name,view_index,semantic_score,raw_target_removal_delta,processed_target_removal_delta,raw_source_removal_delta,processed_source_removal_delta,raw_transfer_selective_benefit,processed_transfer_selective_benefit,view_to_uniform_cosine
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,16,0.046759434044361115,-0.0010046111419796944,-0.0010810010135173798,-0.005184173583984375,-0.005130767822265625,-0.004179562442004681,-0.004049766808748245,0.62939453125
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,17,0.010136233642697334,0.003017808310687542,0.003069174475967884,0.005809783935546875,0.0055389404296875,0.002791975624859333,0.002469765953719616,0.52978515625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,18,0.06548216193914413,0.0005178134888410568,0.0005863858386874199,-0.011932373046875,-0.0118255615234375,-0.012450186535716057,-0.01241194736212492,0.6171875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,19,-0.00816969946026802,0.0021578934974968433,0.002138778567314148,0.01210784912109375,0.0120697021484375,0.009949956089258194,0.009930923581123352,0.5703125
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,0,0.06704495847225189,-0.005850642919540405,-0.005880199372768402,-0.01296234130859375,-0.01280975341796875,-0.007111698389053345,-0.006929554045200348,0.5302734375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,1,0.00781270768493414,0.0004729628562927246,0.0006547868251800537,0.007495880126953125,0.00745391845703125,0.0070229172706604,0.006799131631851196,0.366943359375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,2,0.07504032552242279,-0.004045769572257996,-0.00410529226064682,-0.0155487060546875,-0.01544189453125,-0.011502936482429504,-0.01133660227060318,0.461181640625
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,3,0.05160093307495117,-0.0014625713229179382,-0.0014052540063858032,0.0028076171875,0.0028743743896484375,0.004270188510417938,0.004279628396034241,0.42724609375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,4,0.01089294534176588,-2.5227665901184082e-05,-7.607787847518921e-05,-0.0150299072265625,-0.0147552490234375,-0.015004679560661316,-0.01467917114496231,0.49169921875
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,5,-0.0032858112826943398,-0.0001588091254234314,-0.00018371641635894775,0.00855255126953125,0.00853729248046875,0.008711360394954681,0.008721008896827698,0.3115234375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,6,0.04455474764108658,-0.0029166117310523987,-0.002812713384628296,-0.0165863037109375,-0.0164794921875,-0.013669691979885101,-0.013666778802871704,0.48388671875
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,7,0.002896765014156699,0.0032435357570648193,0.003394588828086853,0.01450347900390625,0.0143890380859375,0.01125994324684143,0.010994449257850647,0.346435546875
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,8,0.0006100349128246307,-0.00040534138679504395,-0.0004863664507865906,-0.0167236328125,-0.0164337158203125,-0.016318291425704956,-0.01594734936952591,0.472900390625
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,9,0.05263962596654892,-0.0063122957944869995,-0.006273806095123291,-0.005779266357421875,-0.005695343017578125,0.0005330294370651245,0.000578463077545166,0.4189453125
