condition,sample_index,source_alignment_to_opponent,semantic_final_global_cosine,semantic_early_global_cosine,semantic_final_gradient_alignment,semantic_early_gradient_alignment,semantic_layer_alignment_mean,consensus_max_weight,consensus_effective_layers,image_name
uniform_multilayer_residual,5,0.9701425433158875,0.9862083196640015,0.9930007457733154,0.13402727246284485,0.10346756130456924,0.1164938360452652,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
consensus_multilayer_residual,4,0.9701424837112427,0.9092038869857788,0.9868251085281372,0.2089715301990509,0.06833738088607788,0.15462106466293335,0.30958297848701477,3.9352309703826904,ILSVRC2012_val_00031548.JPEG
consensus_multilayer_residual,5,0.9701424241065979,0.9862083196640015,0.9930007457733154,0.09510278701782227,0.10913573205471039,0.1166050136089325,0.3028232753276825,3.9395036697387695,ILSVRC2012_val_00031586.JPEG
opponent_baseline,6,1.0,0.989758312702179,0.9862534403800964,0.10284591466188431,-0.004145654384046793,0.014292536303400993,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
opponent_baseline,7,1.0,0.9954990744590759,0.983726978302002,-0.006010732147842646,0.002897268161177635,0.002709391061216593,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
semantic_only,6,0.1028459221124649,0.989758312702179,0.9862534403800964,0.9999999403953552,0.006064080633223057,0.2779947817325592,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
semantic_only,7,-0.006010734010487795,0.9954990744590759,0.983726978302002,0.9999999403953552,-0.009819178842008114,0.2655792236328125,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
shuffled_semantic,6,0.9701424241065979,0.989758312702179,0.9862534403800964,0.09802546352148056,-0.004205644130706787,0.013725601136684418,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
shuffled_semantic,7,0.9701424837112427,0.9954990744590759,0.983726978302002,-0.007761294022202492,0.0007405367214232683,0.0018195891752839088,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
final_semantic_residual,6,0.9701424837112427,0.989758312702179,0.9862534403800964,0.3410246968269348,-0.0024393191561102867,0.08129045367240906,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
final_semantic_residual,7,0.9701424837112427,0.9954990744590759,0.983726978302002,0.23669999837875366,0.0004334431141614914,0.06704603880643845,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
early_semantic_residual,6,0.9701424837112427,0.989758312702179,0.9862534403800964,0.101349376142025,0.23851168155670166,0.082339808344841,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
early_semantic_residual,7,0.9701424837112427,0.9954990744590759,0.983726978302002,-0.008208553306758404,0.24534538388252258,0.06694415956735611,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
uniform_multilayer_residual,6,0.9701424837112427,0.989758312702179,0.9862534403800964,0.2688648998737335,0.0699319913983345,0.1413881778717041,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
uniform_multilayer_residual,7,0.9701424837112427,0.9954990744590759,0.983726978302002,0.17583926022052765,0.07046829164028168,0.12930220365524292,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
