source_model,target_model,score_kind,sample_index,image_name,score_spearman_raw_target_removal_delta,score_spearman_processed_target_removal_delta,score_spearman_raw_source_removal_delta,score_spearman_processed_source_removal_delta,score_spearman_raw_transfer_selective_benefit,score_spearman_processed_transfer_selective_benefit,score_spearman_view_to_uniform_cosine,topk_processed_target_removal_delta,lowk_processed_target_removal_delta
vit_base_patch16_224,cait_s24_224,flip,43,ILSVRC2012_val_00040407.JPEG,-0.6000000238418579,-0.6180450916290283,-0.7338346242904663,-0.7172932624816895,-0.138345867395401,-0.13082706928253174,-0.08872178941965103,-0.0007020421326160431,0.00097916170489043
vit_base_patch16_224,cait_s24_224,consensus,42,ILSVRC2012_val_00040345.JPEG,-0.18195489048957825,-0.24661654233932495,-0.5548872351646423,-0.5699247717857361,-0.4932330846786499,-0.5383459329605103,0.5984962582588196,-0.0004018373729195446,-0.00016872231208253652
vit_base_patch16_224,cait_s24_224,consensus,43,ILSVRC2012_val_00040407.JPEG,-0.23007521033287048,-0.23909777402877808,-0.5142857432365417,-0.49624061584472656,-0.35789474844932556,-0.3233082890510559,0.05263161659240723,-0.00044451496796682477,-0.00015004634042270482
vit_base_patch16_224,cait_s24_224,shuffled_semantic,42,ILSVRC2012_val_00040345.JPEG,-0.12180454283952713,-0.05263160169124603,-0.05413533002138138,-0.09774435311555862,-0.03157894313335419,-0.11127819120883942,0.1849624216556549,0.00019466961384750903,0.0003512609691824764
vit_base_patch16_224,cait_s24_224,shuffled_semantic,43,ILSVRC2012_val_00040407.JPEG,0.042105257511138916,0.0736842155456543,0.1744360774755478,0.15789473056793213,0.10526314377784729,0.11127818375825882,0.08270677179098129,0.0001082318412954919,-0.00015870363858994097
vit_base_patch16_224,cait_s24_224,permuted_score,42,ILSVRC2012_val_00040345.JPEG,-0.2496240735054016,-0.22706767916679382,0.5518797039985657,0.5353383421897888,0.5654135942459106,0.5368421077728271,-0.6285714507102966,-0.0004391682450659573,0.0003135437145829201
vit_base_patch16_224,cait_s24_224,permuted_score,43,ILSVRC2012_val_00040407.JPEG,-0.13233083486557007,-0.1248120442032814,-0.5248120427131653,-0.5127819776535034,-0.5819548964500427,-0.5563910007476807,0.0045112743973731995,0.00027685202076099813,-0.00034837727434933186
vit_base_patch16_224,cait_s24_224,phase,44,ILSVRC2012_val_00040452.JPEG,-0.16541355848312378,-0.20150378346443176,0.3097744584083557,0.3007518947124481,0.31578949093818665,0.30225566029548645,-0.4796992540359497,-0.003019101917743683,-0.0008985817548818886
vit_base_patch16_224,cait_s24_224,phase,45,ILSVRC2012_val_00040457.JPEG,-0.5563910007476807,-0.5849623680114746,-0.7969924807548523,-0.7894737124443054,-0.727819561958313,-0.7082706689834595,0.016541343182325363,-0.0009600199991837144,0.004324300680309534
vit_base_patch16_224,cait_s24_224,flip,44,ILSVRC2012_val_00040452.JPEG,0.05714285373687744,0.0045112743973731995,0.2796992361545563,0.3097744286060333,0.30676692724227905,0.31278195977211,-0.04210526496171951,-0.0025525183882564306,-0.002008025301620364
vit_base_patch16_224,cait_s24_224,flip,45,ILSVRC2012_val_00040457.JPEG,-0.5578947067260742,-0.5864661931991577,-0.723308265209198,-0.7263157963752747,-0.5714285373687744,-0.5714285373687744,0.21954888105392456,-0.0013767685741186142,0.004217158071696758
vit_base_patch16_224,cait_s24_224,consensus,44,ILSVRC2012_val_00040452.JPEG,-0.02105265110731125,-0.07969925552606583,0.3578947186470032,0.3834586441516876,0.3218045234680176,0.3127819299697876,-0.42255640029907227,-0.0016084685921669006,-0.0012954578269273043
vit_base_patch16_224,cait_s24_224,consensus,45,ILSVRC2012_val_00040457.JPEG,-0.5428571701049805,-0.5684210658073425,-0.7744361162185669,-0.7684210538864136,-0.6917293071746826,-0.6796993017196655,0.05413534864783287,-0.0012591741979122162,0.004192303866147995
vit_base_patch16_224,cait_s24_224,shuffled_semantic,44,ILSVRC2012_val_00040452.JPEG,0.12330825626850128,0.09022556245326996,0.012030065059661865,-0.007518809288740158,-0.09323306381702423,-0.10375940799713135,0.17744362354278564,-0.001277756760828197,-0.0017227560747414827
vit_base_patch16_224,cait_s24_224,shuffled_semantic,45,ILSVRC2012_val_00040457.JPEG,-0.41353386640548706,-0.4375940263271332,-0.276691734790802,-0.2947368621826172,-0.1473684310913086,-0.14887219667434692,0.09473684430122375,-0.002078388351947069,-0.00023574233637191355
vit_base_patch16_224,cait_s24_224,permuted_score,44,ILSVRC2012_val_00040452.JPEG,-0.030075177550315857,0.025563910603523254,-0.4060150384902954,-0.4090225100517273,-0.4180451035499573,-0.41654136776924133,0.11127820611000061,-0.000776536762714386,1.9305944078951143e-05
vit_base_patch16_224,cait_s24_224,permuted_score,45,ILSVRC2012_val_00040457.JPEG,-0.7684210538864136,-0.7774436473846436,-0.6661654114723206,-0.6751879453659058,-0.46766912937164307,-0.46917295455932617,0.3308270573616028,-0.0026899874210357666,-0.00016021319606807083
vit_base_patch16_224,cait_s24_224,phase,46,ILSVRC2012_val_00040494.JPEG,-0.08421050757169724,-0.10676690936088562,-0.07218044996261597,-0.07067668437957764,0.018045108765363693,0.025563903152942657,0.3999999761581421,0.0008130960050038993,-4.2008236050605774e-05
vit_base_patch16_224,cait_s24_224,phase,47,ILSVRC2012_val_00040541.JPEG,-0.21052630245685577,-0.2255638837814331,-0.04360901564359665,-0.03308270126581192,0.027067668735980988,0.025563910603523254,-0.0736841931939125,-0.0001643443974899128,7.972410094225779e-05
vit_base_patch16_224,cait_s24_224,flip,46,ILSVRC2012_val_00040494.JPEG,0.15338344871997833,0.12180450558662415,-0.10676690936088562,-0.10075186938047409,-0.037593990564346313,-0.049624066799879074,0.34436091780662537,0.0014444914413616061,-0.0011139948619529605
vit_base_patch16_224,cait_s24_224,flip,47,ILSVRC2012_val_00040541.JPEG,-0.3007518947124481,-0.30075186491012573,0.01954888552427292,0.009022578597068787,0.06315790116786957,0.0556391105055809,0.055639103055000305,-2.5109900889219716e-05,0.0004742932505905628
vit_base_patch16_224,cait_s24_224,consensus,46,ILSVRC2012_val_00040494.JPEG,-0.03759398311376572,-0.06315788626670837,0.00300753116607666,0.0060150399804115295,0.07218046486377716,0.0646616667509079,0.44962403178215027,0.0004931636503897607,-0.0004941452643834054
vit_base_patch16_224,cait_s24_224,consensus,47,ILSVRC2012_val_00040541.JPEG,-0.24661652743816376,-0.26015034317970276,-0.03157894313335419,-0.03609021008014679,0.0556391105055809,0.048120297491550446,0.0,-0.0002450734027661383,7.972410094225779e-05
vit_base_patch16_224,cait_s24_224,shuffled_semantic,46,ILSVRC2012_val_00040494.JPEG,0.1654135286808014,0.18646615743637085,-0.02706768922507763,-0.040601521730422974,-0.04511277377605438,-0.02857142500579357,0.15338346362113953,0.001506403903476894,-0.0005800757789984345
vit_base_patch16_224,cait_s24_224,shuffled_semantic,47,ILSVRC2012_val_00040541.JPEG,0.19699248671531677,0.17443612217903137,-0.03308270126581192,-0.01654134690761566,-0.0827067643404007,-0.0781954824924469,0.19699245691299438,9.692693129181862e-05,-0.0002960969868581742
vit_base_patch16_224,cait_s24_224,permuted_score,46,ILSVRC2012_val_00040494.JPEG,0.3308270573616028,0.3593984842300415,-0.23909775912761688,-0.2526315748691559,-0.3774436116218567,-0.34736841917037964,-0.36240601539611816,-5.85488996875938e-05,-0.0028315281961113214
vit_base_patch16_224,cait_s24_224,permuted_score,47,ILSVRC2012_val_00040541.JPEG,-0.20902253687381744,-0.15338346362113953,-0.21052631735801697,-0.2120300531387329,-0.03157893195748329,-0.027067653834819794,-0.18947365880012512,-0.00030638391035608947,-8.199918374884874e-05
vit_base_patch16_224,cait_s24_224,phase,48,ILSVRC2012_val_00040601.JPEG,0.24360902607440948,0.2436090111732483,-0.36992478370666504,-0.38345861434936523,-0.43157893419265747,-0.43157893419265747,-0.2962406277656555,-0.0003159421612508595,-0.0024887938052415848
vit_base_patch16_224,cait_s24_224,phase,49,ILSVRC2012_val_00040634.JPEG,-0.08571429550647736,-0.09022556245326996,0.36691731214523315,0.35187968611717224,0.4285714328289032,0.44962406158447266,0.11729323118925095,-3.728210140252486e-05,0.001362348790280521
vit_base_patch16_224,cait_s24_224,flip,48,ILSVRC2012_val_00040601.JPEG,0.18646615743637085,0.19548870623111725,-0.5518796443939209,-0.548872172832489,-0.4917293190956116,-0.4917293190956116,-0.4105263352394104,-0.0003909484075848013,-0.0020100974943488836
vit_base_patch16_224,cait_s24_224,flip,49,ILSVRC2012_val_00040634.JPEG,-0.2796992361545563,-0.28872179985046387,-0.18796993792057037,-0.19097745418548584,-0.16240602731704712,-0.16240602731704712,0.25112780928611755,-0.0004482185177039355,0.00021128325897734612
vit_base_patch16_224,cait_s24_224,consensus,48,ILSVRC2012_val_00040601.JPEG,0.1939849704504013,0.20150376856327057,-0.4932330846786499,-0.5052631497383118,-0.46315789222717285,-0.46315789222717285,-0.35338345170021057,-8.90205628820695e-05,-0.00163490348495543
vit_base_patch16_224,cait_s24_224,consensus,49,ILSVRC2012_val_00040634.JPEG,-0.23308268189430237,-0.2210526168346405,0.09774433076381683,0.06766914576292038,0.1293233036994934,0.14135336875915527,0.2992481291294098,-0.0016507431864738464,-6.018793283146806e-05
vit_base_patch16_224,cait_s24_224,shuffled_semantic,48,ILSVRC2012_val_00040601.JPEG,-0.036090221256017685,-0.007518794387578964,-0.3593984842300415,-0.35639095306396484,-0.10075189173221588,-0.10075189173221588,-0.3578947186470032,-0.00029601293499581516,0.0027029376942664385
vit_base_patch16_224,cait_s24_224,shuffled_semantic,49,ILSVRC2012_val_00040634.JPEG,0.22706767916679382,0.2481202930212021,-0.13984963297843933,-0.1609022617340088,-0.1563909649848938,-0.1473684012889862,0.15789473056793213,0.0011774699669331312,-0.0014513683272525668
vit_base_patch16_224,cait_s24_224,permuted_score,48,ILSVRC2012_val_00040601.JPEG,-0.1293233186006546,-0.18796992301940918,0.32030075788497925,0.3187969923019409,0.37142857909202576,0.37142857909202576,0.14436089992523193,5.145212708157487e-05,-0.0002859044470824301
vit_base_patch16_224,cait_s24_224,permuted_score,49,ILSVRC2012_val_00040634.JPEG,0.14887219667434692,0.11879701167345047,-0.4977443814277649,-0.446616530418396,-0.47819551825523376,-0.4661654233932495,-0.2030075490474701,0.001194954733364284,1.610955223441124e-05
vit_base_patch16_224,cait_s24_224,phase,50,ILSVRC2012_val_00040798.JPEG,-0.5007518529891968,-0.4887218177318573,-0.3037593960762024,-0.29323306679725647,-0.019548863172531128,0.08421053737401962,0.15789471566677094,-0.0018000435084104538,0.0004455266462173313
vit_base_patch16_224,cait_s24_224,phase,51,ILSVRC2012_val_00040930.JPEG,0.3654135465621948,0.4045112729072571,0.6902256011962891,0.6977443695068359,0.4706767201423645,0.46766918897628784,0.15037593245506287,-0.0002983301819767803,-0.0027429477777332067
vit_base_patch16_224,cait_s24_224,flip,50,ILSVRC2012_val_00040798.JPEG,-0.2571428418159485,-0.17744359374046326,-0.4706767201423645,-0.42706769704818726,-0.4150375723838806,-0.44511276483535767,-0.40751880407333374,0.0003077018482144922,0.0009785344591364264
vit_base_patch16_224,cait_s24_224,flip,51,ILSVRC2012_val_00040930.JPEG,0.19248121976852417,0.16842105984687805,0.45263156294822693,0.4661653935909271,0.4827067255973816,0.47669169306755066,-0.11428569257259369,-0.0020546659361571074,-0.0027429477777332067
vit_base_patch16_224,cait_s24_224,consensus,50,ILSVRC2012_val_00040798.JPEG,-0.6240601539611816,-0.6045112609863281,-0.612030029296875,-0.6060149669647217,-0.37142854928970337,-0.27368420362472534,-0.08421052992343903,-0.0012186389649286866,0.0008840627851895988
vit_base_patch16_224,cait_s24_224,consensus,51,ILSVRC2012_val_00040930.JPEG,0.2631579041481018,0.2857142686843872,0.6947368383407593,0.6992481350898743,0.5699247717857361,0.5624059438705444,0.16691729426383972,-0.0004773378313984722,-0.0027429477777332067
vit_base_patch16_224,cait_s24_224,shuffled_semantic,50,ILSVRC2012_val_00040798.JPEG,0.010526306927204132,-0.009022556245326996,0.19699248671531677,0.2631579041481018,0.21353383362293243,0.3142856955528259,-0.14135336875915527,0.0003512606199365109,0.000782486516982317
vit_base_patch16_224,cait_s24_224,shuffled_semantic,51,ILSVRC2012_val_00040930.JPEG,-0.25263160467147827,-0.25563913583755493,-0.3278195261955261,-0.3458646237850189,-0.11578945815563202,-0.09924810379743576,-0.2902255654335022,-0.002616389188915491,-0.0018796160584315658
vit_base_patch16_224,cait_s24_224,permuted_score,50,ILSVRC2012_val_00040798.JPEG,-0.276691734790802,-0.2120300680398941,-0.25263160467147827,-0.27067673206329346,-0.07518797367811203,-0.12030075490474701,-0.32932329177856445,-0.00021457373804878443,1.8804333876687451e-06
vit_base_patch16_224,cait_s24_224,permuted_score,51,ILSVRC2012_val_00040930.JPEG,-0.32030078768730164,-0.3097744584083557,-0.10526315867900848,-0.13533833622932434,0.00150376558303833,-0.04661654308438301,-0.0646616518497467,-0.0015054837567731738,0.0004961982485838234
vit_base_patch16_224,cait_s24_224,phase,52,ILSVRC2012_val_00040952.JPEG,0.02706769108772278,0.0015037702396512032,-0.2541353404521942,-0.2255639135837555,0.025563914328813553,0.003007536754012108,0.2075188010931015,-0.001907604979351163,-0.000309097784338519
vit_base_patch16_224,cait_s24_224,phase,53,ILSVRC2012_val_00040966.JPEG,0.22857141494750977,0.20451128482818604,0.45864662528038025,0.40300750732421875,0.048120297491550446,0.048120297491550446,-0.11879700422286987,0.00018432825163472444,-0.0007060691132210195
vit_base_patch16_224,cait_s24_224,flip,52,ILSVRC2012_val_00040952.JPEG,-0.19699248671531677,-0.0917293056845665,-0.22255638241767883,-0.2210526317358017,0.016541358083486557,0.04511280357837677,0.13082705438137054,-0.0018702804809436202,-0.00034173132735304534
vit_base_patch16_224,cait_s24_224,flip,53,ILSVRC2012_val_00040966.JPEG,-0.46315789222717285,-0.43007516860961914,-0.09924812614917755,-0.08721804618835449,0.20902255177497864,0.156390979886055,-0.4736842215061188,-0.0016189221059903502,0.0011273397831246257
vit_base_patch16_224,cait_s24_224,consensus,52,ILSVRC2012_val_00040952.JPEG,-0.14436089992523193,-0.045112770050764084,-0.11127820611000061,-0.09774436056613922,0.16090227663516998,0.156390979886055,0.1383458524942398,-0.0026435465551912785,-0.0009432911756448448
vit_base_patch16_224,cait_s24_224,consensus,53,ILSVRC2012_val_00040966.JPEG,-0.3218045234680176,-0.3052631616592407,0.16842104494571686,0.15939846634864807,0.26015037298202515,0.21353380382061005,-0.544360876083374,-0.0003123107017017901,0.0006541588227264583
vit_base_patch16_224,cait_s24_224,shuffled_semantic,52,ILSVRC2012_val_00040952.JPEG,0.2857142984867096,0.28421053290367126,-0.45413529872894287,-0.4375939965248108,-0.5458646416664124,-0.5593985319137573,0.2496240735054016,-0.001744133303873241,-0.0014449686277657747
vit_base_patch16_224,cait_s24_224,shuffled_semantic,53,ILSVRC2012_val_00040966.JPEG,0.22255639731884003,0.23007521033287048,-0.07669171690940857,-0.07969924062490463,-0.3699248433113098,-0.34887218475341797,-0.133834570646286,0.00032517832005396485,8.927081216825172e-05
vit_base_patch16_224,cait_s24_224,permuted_score,52,ILSVRC2012_val_00040952.JPEG,0.5368420481681824,0.49473682045936584,-0.05413534492254257,-0.04360903799533844,-0.518796980381012,-0.5563910007476807,-0.10977442562580109,0.00014291108527686447,-0.0027432262431830168
vit_base_patch16_224,cait_s24_224,permuted_score,53,ILSVRC2012_val_00040966.JPEG,0.20902256667613983,0.1984962522983551,0.05714285373687744,0.05263157933950424,-0.14586466550827026,-0.11127819120883942,0.3323308229446411,0.0007890420383773744,-8.326636452693492e-05
vit_base_patch16_224,cait_s24_224,phase,54,ILSVRC2012_val_00041010.JPEG,-0.039097726345062256,-0.00451129674911499,0.06165413185954094,0.06165413185954094,0.055639103055000305,0.04661653935909271,-0.2030075192451477,-0.0030700538773089647,-0.0005557304248213768
vit_base_patch16_224,cait_s24_224,phase,55,ILSVRC2012_val_00041063.JPEG,-0.46766918897628784,-0.44060149788856506,-0.24962404370307922,-0.1939849555492401,0.009022548794746399,0.058646611869335175,-0.3684210777282715,-0.000900387589354068,0.00027290693833492696
vit_base_patch16_224,cait_s24_224,flip,54,ILSVRC2012_val_00041010.JPEG,-0.13684210181236267,-0.11127819865942001,-0.3097744286060333,-0.3097744286060333,-0.14436087012290955,-0.13533830642700195,-0.09624059498310089,-0.003177060279995203,0.0006425129249691963
vit_base_patch16_224,cait_s24_224,flip,55,ILSVRC2012_val_00041063.JPEG,-0.24812033772468567,-0.21804511547088623,-0.3398496210575104,-0.33383458852767944,-0.20000001788139343,-0.1789473593235016,-0.12180449068546295,-0.00035702119930647314,-0.0002309355913894251
vit_base_patch16_224,cait_s24_224,consensus,54,ILSVRC2012_val_00041010.JPEG,-0.07819550484418869,-0.051127828657627106,-0.2481202930212021,-0.2481202930212021,-0.14135336875915527,-0.14586466550827026,-0.3142856955528259,-0.0025249002501368523,4.066843757755123e-05
vit_base_patch16_224,cait_s24_224,consensus,55,ILSVRC2012_val_00041063.JPEG,-0.5338345766067505,-0.4796992838382721,-0.5624060034751892,-0.5248119831085205,-0.2616541385650635,-0.21052631735801697,-0.2210526317358017,-0.0005682045593857765,0.00022180323139764369
vit_base_patch16_224,cait_s24_224,shuffled_semantic,54,ILSVRC2012_val_00041010.JPEG,-0.0872180387377739,-0.055639103055000305,0.19548873603343964,0.19548873603343964,0.22406016290187836,0.2210526466369629,0.37593987584114075,-0.002892719581723213,0.00021186936646699905
vit_base_patch16_224,cait_s24_224,shuffled_semantic,55,ILSVRC2012_val_00041063.JPEG,0.15338346362113953,0.11729325354099274,0.3969925045967102,0.3864661455154419,0.3142856955528259,0.24360902607440948,0.47669175267219543,-0.00016362499445676804,-0.00021456442482303828
vit_base_patch16_224,cait_s24_224,permuted_score,54,ILSVRC2012_val_00041010.JPEG,0.20000000298023224,0.22406014800071716,-0.21804511547088623,-0.21804511547088623,-0.18796992301940918,-0.22255639731884003,-0.3684210777282715,0.0009676452609710395,5.4091960919322446e-05
vit_base_patch16_224,cait_s24_224,permuted_score,55,ILSVRC2012_val_00041063.JPEG,0.4796992540359497,0.5248120427131653,-0.3909774422645569,-0.3864661455154419,-0.5082706809043884,-0.523308277130127,-0.02406015247106552,0.00034807456540875137,-0.00027359797968529165
vit_base_patch16_224,cait_s24_224,phase,56,ILSVRC2012_val_00041080.JPEG,-0.03157893940806389,-0.048120301216840744,0.7443609237670898,0.7413533329963684,0.6120300889015198,0.6195489168167114,0.6165413856506348,0.0005864195409230888,-0.0003453325480222702
vit_base_patch16_224,cait_s24_224,phase,57,ILSVRC2012_val_00041241.JPEG,0.2902255654335022,0.28270673751831055,0.3879699409008026,0.3097744584083557,-0.013533815741539001,2.9802322387695312e-08,0.2030075192451477,0.0003004642203450203,-0.0013528643175959587
vit_base_patch16_224,cait_s24_224,flip,56,ILSVRC2012_val_00041080.JPEG,-0.021052628755569458,-0.0646616518497467,0.4045112729072571,0.3819548487663269,0.4150375723838806,0.4195488691329956,0.05112782120704651,-7.215105142677203e-05,0.0006237034103833139
vit_base_patch16_224,cait_s24_224,flip,57,ILSVRC2012_val_00041241.JPEG,-0.13533835113048553,-0.1624060571193695,0.1518797129392624,0.13533835113048553,-0.0045112743973731995,-0.01052631251513958,-0.054135337471961975,3.5575776564655825e-05,0.00032701677992008626
vit_base_patch16_224,cait_s24_224,consensus,56,ILSVRC2012_val_00041080.JPEG,-0.04962404444813728,-0.07669171690940857,0.8496240377426147,0.8421052694320679,0.7759398818016052,0.7804511785507202,0.6436090469360352,-0.0005943518481217325,-0.00037314670043997467
vit_base_patch16_224,cait_s24_224,consensus,57,ILSVRC2012_val_00041241.JPEG,0.03609021008014679,0.02556389383971691,0.2902255654335022,0.2676692008972168,0.022556383162736893,0.025563906878232956,0.05563908815383911,0.00015595443255733699,7.139835361158475e-05
vit_base_patch16_224,cait_s24_224,shuffled_semantic,56,ILSVRC2012_val_00041080.JPEG,0.11578946560621262,0.13233081996440887,0.14887219667434692,0.15939849615097046,0.10526318103075027,0.12180452793836594,-0.028571434319019318,9.761303954292089e-05,-0.0004806987999472767
vit_base_patch16_224,cait_s24_224,shuffled_semantic,57,ILSVRC2012_val_00041241.JPEG,-0.24210527539253235,-0.28421053290367126,-0.11879698187112808,-0.09473682940006256,-0.22255638241767883,-0.2075187861919403,-0.19097740948200226,-0.0010919690830633044,-1.8066726624965668e-05
vit_base_patch16_224,cait_s24_224,permuted_score,56,ILSVRC2012_val_00041080.JPEG,0.018045127391815186,-0.00601506233215332,0.5052632093429565,0.5082706809043884,0.5338345766067505,0.5323308706283569,0.6872180700302124,-0.00097792933229357,-0.0009704269468784332
vit_base_patch16_224,cait_s24_224,permuted_score,57,ILSVRC2012_val_00041241.JPEG,0.2992480993270874,0.30225563049316406,0.34285715222358704,0.27067670226097107,0.07819551229476929,0.07518799602985382,0.1609022617340088,0.0002019075764110312,-0.0013866954250261188
vit_base_patch16_224,cait_s24_224,phase,58,ILSVRC2012_val_00041354.JPEG,-0.3323308229446411,-0.30676692724227905,-0.47218042612075806,-0.47218042612075806,-0.0646616667509079,-0.04661653935909271,0.23759397864341736,-0.0018976159626618028,-7.433742575813085e-05
vit_base_patch16_224,cait_s24_224,phase,59,ILSVRC2012_val_00041406.JPEG,0.3699248135089874,0.3699248135089874,0.12330828607082367,0.06616540253162384,-0.14436089992523193,-0.1563909649848938,0.07969922572374344,0.0024011230561882257,-0.0009469687938690186
vit_base_patch16_224,cait_s24_224,flip,58,ILSVRC2012_val_00041354.JPEG,-0.02706766128540039,-0.05413533002138138,0.1849624216556549,0.1849624216556549,0.35639095306396484,0.3654135465621948,0.09473685920238495,-0.0021452673245221376,-0.0006223797681741416
vit_base_patch16_224,cait_s24_224,flip,59,ILSVRC2012_val_00041406.JPEG,0.32030075788497925,0.32030075788497925,0.2992481291294098,0.24511279165744781,0.09624060988426208,0.09172934293746948,-0.2210526466369629,0.0023183405864983797,-0.0008626943454146385
vit_base_patch16_224,cait_s24_224,consensus,58,ILSVRC2012_val_00041354.JPEG,-0.378947377204895,-0.37443608045578003,-0.4616541266441345,-0.4616541266441345,-0.013533830642700195,0.00601506233215332,0.32932329177856445,-0.002379492623731494,-0.000130729386000894
vit_base_patch16_224,cait_s24_224,consensus,59,ILSVRC2012_val_00041406.JPEG,0.378947377204895,0.378947377204895,0.3729323446750641,0.3082706928253174,0.08721804618835449,0.0691729336977005,0.12330827116966248,0.0024011232890188694,-0.0008626943454146385
vit_base_patch16_224,cait_s24_224,shuffled_semantic,58,ILSVRC2012_val_00041354.JPEG,-0.05563907325267792,-0.04812029004096985,-0.27518796920776367,-0.27518796920776367,-0.4240601360797882,-0.4556390941143036,0.02406015619635582,-0.000562712550163269,-0.0005946621531620622
vit_base_patch16_224,cait_s24_224,shuffled_semantic,59,ILSVRC2012_val_00041406.JPEG,0.37142860889434814,0.37142860889434814,-0.1428571492433548,-0.20150375366210938,-0.35187971591949463,-0.32932335138320923,0.0,0.0021009850315749645,-0.0010151939932256937
vit_base_patch16_224,cait_s24_224,permuted_score,58,ILSVRC2012_val_00041354.JPEG,-0.20601502060890198,-0.169924795627594,-0.4646616280078888,-0.4646616280078888,-0.3142857253551483,-0.34285712242126465,0.5127819776535034,-0.001806976622901857,-0.00015667230763938278
vit_base_patch16_224,cait_s24_224,permuted_score,59,ILSVRC2012_val_00041406.JPEG,-0.07969924807548523,-0.07969924807548523,0.1563909649848938,0.17894737422466278,0.2255639135837555,0.19699248671531677,-0.01804511249065399,-0.0007760731386952102,0.0003296555078122765
vit_base_patch16_224,cait_s24_224,phase,60,ILSVRC2012_val_00041468.JPEG,-0.28721803426742554,-0.27368423342704773,-0.7172932624816895,-0.7127819657325745,-0.4345864951610565,-0.4015037715435028,-0.29624059796333313,-0.0008383099338971078,0.001130468095652759
vit_base_patch16_224,cait_s24_224,phase,61,ILSVRC2012_val_00041474.JPEG,0.24210524559020996,0.26466163992881775,-0.3368421196937561,-0.31578949093818665,-0.43609023094177246,-0.3969925045967102,-0.6781954765319824,0.0006717421347275376,6.524613127112389e-05
vit_base_patch16_224,cait_s24_224,flip,60,ILSVRC2012_val_00041468.JPEG,-0.19999998807907104,-0.1473684310913086,-0.6165413856506348,-0.6045112609863281,-0.47819551825523376,-0.4255639314651489,-0.22406016290187836,-0.0008322298526763916,-0.0004082709492649883
vit_base_patch16_224,cait_s24_224,flip,61,ILSVRC2012_val_00041474.JPEG,-0.38045114278793335,-0.37593984603881836,0.013533815741539001,0.019548863172531128,0.16390976309776306,0.17744360864162445,0.11729322373867035,-0.0002644706692080945,0.0008474079077132046
vit_base_patch16_224,cait_s24_224,consensus,60,ILSVRC2012_val_00041468.JPEG,-0.3308270573616028,-0.2992480993270874,-0.7699248790740967,-0.7609022855758667,-0.4736842215061188,-0.42105263471603394,-0.3097744584083557,-0.0005553521332331002,0.001130468095652759
vit_base_patch16_224,cait_s24_224,consensus,61,ILSVRC2012_val_00041474.JPEG,0.016541361808776855,0.027067676186561584,-0.2992481589317322,-0.29774436354637146,-0.28721803426742554,-0.276691734790802,-0.49624061584472656,0.0006040203734301031,0.000456593552371487
vit_base_patch16_224,cait_s24_224,shuffled_semantic,60,ILSVRC2012_val_00041468.JPEG,0.4962405860424042,0.5052631497383118,-0.039097726345062256,-0.0646616593003273,-0.2571428716182709,-0.32481205463409424,-0.169924795627594,4.408918539411388e-05,-0.0010918643092736602
vit_base_patch16_224,cait_s24_224,shuffled_semantic,61,ILSVRC2012_val_00041474.JPEG,-0.07067669928073883,-0.06766916811466217,0.3864661753177643,0.38496237993240356,0.38345867395401,0.41654133796691895,-0.033082686364650726,-0.000445542304078117,7.34993300284259e-05
vit_base_patch16_224,cait_s24_224,permuted_score,60,ILSVRC2012_val_00041468.JPEG,0.0691729411482811,0.040601521730422974,0.23909775912761688,0.24661655724048615,0.34285712242126465,0.3172932267189026,-0.3909774124622345,-0.0005023533594794571,0.0004097923811059445
vit_base_patch16_224,cait_s24_224,permuted_score,61,ILSVRC2012_val_00041474.JPEG,0.15939849615097046,0.13082705438137054,0.12781956791877747,0.16240601241588593,0.01804514229297638,0.015037626028060913,-0.4060150384902954,0.0005672788247466087,0.0003699306398630142
vit_base_patch16_224,cait_s24_224,phase,62,ILSVRC2012_val_00041483.JPEG,0.12631578743457794,0.10827066004276276,0.276691734790802,0.2300751805305481,0.028571441769599915,0.09924811124801636,0.037593990564346313,0.0003562916535884142,-0.00024789117742329836
vit_base_patch16_224,cait_s24_224,phase,63,ILSVRC2012_val_00041486.JPEG,0.0556391179561615,0.05864661931991577,0.6240601539611816,0.621052622795105,0.5368421673774719,0.4977443814277649,-0.17894738912582397,-0.00025106893735937774,0.00046611297875642776
vit_base_patch16_224,cait_s24_224,flip,62,ILSVRC2012_val_00041483.JPEG,-0.14436089992523193,-0.16992482542991638,0.06766917556524277,0.05263157933950424,0.23308271169662476,0.28270673751831055,0.14436091482639313,-0.0005083971773274243,0.0002637299767229706
vit_base_patch16_224,cait_s24_224,flip,63,ILSVRC2012_val_00041486.JPEG,-0.20451125502586365,-0.183458611369133,0.5639097690582275,0.5488722324371338,0.6706766486167908,0.6285714507102966,-0.1849624067544937,-0.0011039285454899073,0.0002589140203781426
vit_base_patch16_224,cait_s24_224,consensus,62,ILSVRC2012_val_00041483.JPEG,0.0872180387377739,0.06315790116786957,0.2526315748691559,0.21052631735801697,0.14436091482639313,0.2075187861919403,0.06315790116786957,-0.00013150913582649082,1.2769503882736899e-05
vit_base_patch16_224,cait_s24_224,consensus,63,ILSVRC2012_val_00041486.JPEG,-0.05263155698776245,-0.039097726345062256,0.6872180700302124,0.6812030076980591,0.6947368383407593,0.6481202840805054,-0.1894737035036087,-0.0011635205009952188,0.0002589140203781426
