source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,cait_s24_224,2,ILSVRC2012_val_00024550.JPEG,block12,no_drop,True,-0.004275492858141661,-0.002362301805987954,0.502139151096344,0.5015478730201721,0.06930351257324219,0.004585467278957367,False
vit_base_patch16_224,cait_s24_224,3,ILSVRC2012_val_00024609.JPEG,block12,no_drop,True,0.01467251405119896,0.015641948208212852,0.5217301845550537,0.5237165093421936,0.2334756851196289,0.04013797640800476,False
vit_base_patch16_224,cait_s24_224,4,ILSVRC2012_val_00024637.JPEG,block12,selected,True,0.024144697934389114,0.022249393165111542,0.507041871547699,0.5079453587532043,0.2149181365966797,0.09705565869808197,False
vit_base_patch16_224,cait_s24_224,5,ILSVRC2012_val_00024710.JPEG,block12,selected,True,-0.0012243918608874083,-0.001840276992879808,0.5022055506706238,0.5022188425064087,-0.10314464569091797,-0.006996646523475647,False
vit_base_patch16_224,cait_s24_224,4,ILSVRC2012_val_00024637.JPEG,block12,opposite,True,0.0986323133111,0.1032523661851883,0.5231783986091614,0.5246531963348389,0.7141475677490234,0.5451266169548035,False
vit_base_patch16_224,cait_s24_224,5,ILSVRC2012_val_00024710.JPEG,block12,opposite,True,0.00017755769658833742,0.0007047542603686452,0.504278302192688,0.5032286643981934,-0.12363624572753906,-0.008393503725528717,False
vit_base_patch16_224,cait_s24_224,4,ILSVRC2012_val_00024637.JPEG,block12,deviation,True,0.04113747924566269,0.04381713271141052,0.5174319744110107,0.5196641087532043,0.3705730438232422,0.19307522475719452,False
vit_base_patch16_224,cait_s24_224,5,ILSVRC2012_val_00024710.JPEG,block12,deviation,True,-0.0028689708560705185,-0.0027812717016786337,0.4973028302192688,0.4974755644798279,-0.12599754333496094,-0.008549712598323822,False
vit_base_patch16_224,cait_s24_224,4,ILSVRC2012_val_00024637.JPEG,block12,random,True,0.0456838458776474,0.04872361943125725,0.5156581997871399,0.5186211466789246,0.3505544662475586,0.24988560378551483,False
vit_base_patch16_224,cait_s24_224,5,ILSVRC2012_val_00024710.JPEG,block12,random,True,-0.0056096091866493225,-0.006254243664443493,0.500372052192688,0.5007374286651611,-0.1043710708618164,-0.007169909775257111,False
vit_base_patch16_224,cait_s24_224,4,ILSVRC2012_val_00024637.JPEG,block12,no_drop,True,0.09314495325088501,0.09665971994400024,0.5227200388908386,0.525995135307312,0.6999225616455078,0.5825309753417969,False
vit_base_patch16_224,cait_s24_224,5,ILSVRC2012_val_00024710.JPEG,block12,no_drop,True,0.00480265449732542,0.005393492989242077,0.5002856850624084,0.5002391338348389,-0.11948966979980469,-0.008001640439033508,False
vit_base_patch16_224,cait_s24_224,6,ILSVRC2012_val_00024753.JPEG,block12,selected,True,0.007981322705745697,0.007585642859339714,0.5081712603569031,0.5078789591789246,-0.012827873229980469,-0.015528902411460876,False
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block12,selected,True,0.005836703348904848,0.006595417857170105,0.5080583095550537,0.5084037780761719,0.0889730453491211,0.03199853003025055,False
vit_base_patch16_224,cait_s24_224,6,ILSVRC2012_val_00024753.JPEG,block12,opposite,True,0.0065824054181575775,0.006298695225268602,0.5085897445678711,0.5088754296302795,0.1004629135131836,0.020158857107162476,False
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block12,opposite,True,0.008235876448452473,0.007905302569270134,0.5064971446990967,0.5075998902320862,0.17352771759033203,0.03587739169597626,False
vit_base_patch16_224,cait_s24_224,6,ILSVRC2012_val_00024753.JPEG,block12,deviation,True,0.005320078227669001,0.005670005921274424,0.5137981176376343,0.5135390162467957,0.2242145538330078,0.07176831364631653,False
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block12,deviation,True,0.004797049798071384,0.0052773249335587025,0.5060387253761292,0.5071681141853333,0.05513954162597656,0.01829807460308075,False
vit_base_patch16_224,cait_s24_224,6,ILSVRC2012_val_00024753.JPEG,block12,random,True,0.002537487307563424,0.002490974497050047,0.5042517185211182,0.5034146308898926,-0.31311893463134766,-0.05644771456718445,False
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block12,random,True,-0.02690276689827442,-0.025225447490811348,0.5079918503761292,0.5096991658210754,0.10167503356933594,0.022484034299850464,False
vit_base_patch16_224,cait_s24_224,6,ILSVRC2012_val_00024753.JPEG,block12,no_drop,True,0.0010844856733456254,0.0012251567095518112,0.5131204724311829,0.5137316584587097,0.2715883255004883,0.05562281608581543,False
vit_base_patch16_224,cait_s24_224,7,ILSVRC2012_val_00024781.JPEG,block12,no_drop,True,-0.01039993204176426,-0.009243300184607506,0.5111009478569031,0.5116323828697205,0.21877670288085938,0.055685803294181824,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block12,selected,True,-0.0018602422205731273,-0.0016475759912282228,0.4997209906578064,0.5007440447807312,0.13976001739501953,0.011237137019634247,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block12,selected,True,0.011006006971001625,0.011227838695049286,0.5051419138908386,0.5049160122871399,-0.030907630920410156,0.012903265655040741,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block12,opposite,True,-0.003377544227987528,-0.003175203688442707,0.4969905912876129,0.4976881444454193,0.055739402770996094,0.005619361996650696,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block12,opposite,True,0.008403103798627853,0.007966326549649239,0.5035807490348816,0.5033814311027527,-0.1326885223388672,-0.008688990026712418,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block12,deviation,True,0.00024988804943859577,0.000533738755621016,0.5004052519798279,0.5006111860275269,0.06073760986328125,0.006187915802001953,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block12,deviation,True,0.0005051993066444993,0.00034002604661509395,0.5017604827880859,0.5016741156578064,-0.03998756408691406,-0.0036109760403633118,False
vit_base_patch16_224,cait_s24_224,8,ILSVRC2012_val_00024926.JPEG,block12,random,True,-0.00038952031172811985,0.00018522818572819233,0.5011692047119141,0.5013153553009033,0.00583648681640625,0.003536425530910492,False
vit_base_patch16_224,cait_s24_224,9,ILSVRC2012_val_00025075.JPEG,block12,random,True,0.004620411433279514,0.004982631653547287,0.5029163956642151,0.5029230713844299,0.046835899353027344,0.007769346237182617,False
