model,sample_index,image_name,target_mode,map_variant,map_rank_spearman,map_top_half_iou,gradcam_zero
vit_base_patch16_224,9,ILSVRC2012_val_00000410.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,10,ILSVRC2012_val_00000499.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,11,ILSVRC2012_val_00000526.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,12,ILSVRC2012_val_00000537.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,13,ILSVRC2012_val_00000548.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,14,ILSVRC2012_val_00000575.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,15,ILSVRC2012_val_00000602.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,8,ILSVRC2012_val_00000299.JPEG,predicted,gradcam_relu,0.02396225929260254,0.37062937021255493,True
vit_base_patch16_224,9,ILSVRC2012_val_00000410.JPEG,predicted,gradcam_relu,-0.38449105620384216,0.44117647409439087,True
vit_base_patch16_224,10,ILSVRC2012_val_00000499.JPEG,predicted,gradcam_relu,0.22732511162757874,0.27272728085517883,True
vit_base_patch16_224,11,ILSVRC2012_val_00000526.JPEG,predicted,gradcam_relu,0.4031907320022583,0.2405063360929489,True
vit_base_patch16_224,12,ILSVRC2012_val_00000537.JPEG,predicted,gradcam_relu,0.5060475468635559,0.13953489065170288,True
vit_base_patch16_224,13,ILSVRC2012_val_00000548.JPEG,predicted,gradcam_relu,-0.13002415001392365,0.44117647409439087,True
vit_base_patch16_224,14,ILSVRC2012_val_00000575.JPEG,predicted,gradcam_relu,-0.08702436089515686,0.4736842215061188,True
vit_base_patch16_224,15,ILSVRC2012_val_00000602.JPEG,predicted,gradcam_relu,0.027764983475208282,0.3154362440109253,True
vit_base_patch16_224,8,ILSVRC2012_val_00000299.JPEG,predicted,gradcam_signed,0.02396225929260254,0.37062937021255493,True
vit_base_patch16_224,9,ILSVRC2012_val_00000410.JPEG,predicted,gradcam_signed,-0.38449105620384216,0.44117647409439087,True
vit_base_patch16_224,10,ILSVRC2012_val_00000499.JPEG,predicted,gradcam_signed,0.22732511162757874,0.27272728085517883,True
vit_base_patch16_224,11,ILSVRC2012_val_00000526.JPEG,predicted,gradcam_signed,0.4031907320022583,0.2405063360929489,True
vit_base_patch16_224,12,ILSVRC2012_val_00000537.JPEG,predicted,gradcam_signed,0.5060475468635559,0.13953489065170288,True
vit_base_patch16_224,13,ILSVRC2012_val_00000548.JPEG,predicted,gradcam_signed,-0.13002415001392365,0.44117647409439087,True
vit_base_patch16_224,14,ILSVRC2012_val_00000575.JPEG,predicted,gradcam_signed,-0.08702436089515686,0.4736842215061188,True
vit_base_patch16_224,15,ILSVRC2012_val_00000602.JPEG,predicted,gradcam_signed,0.027764983475208282,0.3154362440109253,True
vit_base_patch16_224,8,ILSVRC2012_val_00000299.JPEG,predicted,gradcam_abs,0.02396225929260254,0.37062937021255493,True
vit_base_patch16_224,9,ILSVRC2012_val_00000410.JPEG,predicted,gradcam_abs,-0.38449105620384216,0.44117647409439087,True
vit_base_patch16_224,10,ILSVRC2012_val_00000499.JPEG,predicted,gradcam_abs,0.22732511162757874,0.27272728085517883,True
vit_base_patch16_224,11,ILSVRC2012_val_00000526.JPEG,predicted,gradcam_abs,0.4031907320022583,0.2405063360929489,True
vit_base_patch16_224,12,ILSVRC2012_val_00000537.JPEG,predicted,gradcam_abs,0.5060475468635559,0.13953489065170288,True
vit_base_patch16_224,13,ILSVRC2012_val_00000548.JPEG,predicted,gradcam_abs,-0.13002415001392365,0.44117647409439087,True
vit_base_patch16_224,14,ILSVRC2012_val_00000575.JPEG,predicted,gradcam_abs,-0.08702436089515686,0.4736842215061188,True
vit_base_patch16_224,15,ILSVRC2012_val_00000602.JPEG,predicted,gradcam_abs,0.027764983475208282,0.3154362440109253,True
vit_base_patch16_224,16,ILSVRC2012_val_00000695.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,17,ILSVRC2012_val_00000724.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,18,ILSVRC2012_val_00000781.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,19,ILSVRC2012_val_00000809.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,20,ILSVRC2012_val_00000871.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,21,ILSVRC2012_val_00000890.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,22,ILSVRC2012_val_00000989.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,23,ILSVRC2012_val_00001094.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,16,ILSVRC2012_val_00000695.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,17,ILSVRC2012_val_00000724.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,18,ILSVRC2012_val_00000781.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,19,ILSVRC2012_val_00000809.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,20,ILSVRC2012_val_00000871.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,21,ILSVRC2012_val_00000890.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,22,ILSVRC2012_val_00000989.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,23,ILSVRC2012_val_00001094.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,16,ILSVRC2012_val_00000695.JPEG,predicted,gradcam_relu,-0.19662439823150635,0.34246575832366943,True
vit_base_patch16_224,17,ILSVRC2012_val_00000724.JPEG,predicted,gradcam_relu,0.18016399443149567,0.2405063360929489,True
vit_base_patch16_224,18,ILSVRC2012_val_00000781.JPEG,predicted,gradcam_relu,-0.05849277600646019,0.3802816867828369,True
vit_base_patch16_224,19,ILSVRC2012_val_00000809.JPEG,predicted,gradcam_relu,0.1819649487733841,0.23270440101623535,True
vit_base_patch16_224,20,ILSVRC2012_val_00000871.JPEG,predicted,gradcam_relu,-0.0032194056548178196,0.34246575832366943,True
vit_base_patch16_224,21,ILSVRC2012_val_00000890.JPEG,predicted,gradcam_relu,-0.14631880819797516,0.37062937021255493,True
vit_base_patch16_224,22,ILSVRC2012_val_00000989.JPEG,predicted,gradcam_relu,0.4544732868671417,0.22499999403953552,True
vit_base_patch16_224,23,ILSVRC2012_val_00001094.JPEG,predicted,gradcam_relu,0.0838814526796341,0.26451611518859863,True
vit_base_patch16_224,16,ILSVRC2012_val_00000695.JPEG,predicted,gradcam_signed,-0.19662439823150635,0.34246575832366943,True
vit_base_patch16_224,17,ILSVRC2012_val_00000724.JPEG,predicted,gradcam_signed,0.18016399443149567,0.2405063360929489,True
vit_base_patch16_224,18,ILSVRC2012_val_00000781.JPEG,predicted,gradcam_signed,-0.05849277600646019,0.3802816867828369,True
vit_base_patch16_224,19,ILSVRC2012_val_00000809.JPEG,predicted,gradcam_signed,0.1819649487733841,0.23270440101623535,True
vit_base_patch16_224,20,ILSVRC2012_val_00000871.JPEG,predicted,gradcam_signed,-0.0032194056548178196,0.34246575832366943,True
vit_base_patch16_224,21,ILSVRC2012_val_00000890.JPEG,predicted,gradcam_signed,-0.14631880819797516,0.37062937021255493,True
vit_base_patch16_224,22,ILSVRC2012_val_00000989.JPEG,predicted,gradcam_signed,0.4544732868671417,0.22499999403953552,True
vit_base_patch16_224,23,ILSVRC2012_val_00001094.JPEG,predicted,gradcam_signed,0.0838814526796341,0.26451611518859863,True
