model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,0,True,-0.14690113067626953,-0.05887994170188904,False,1.0,1.0,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,0,True,0.09485435485839844,0.02164575457572937,False,1.0,1.0,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,0,True,-0.1645488739013672,-0.04672861099243164,False,1.0,1.0,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,0,True,0.44843482971191406,0.09349241852760315,False,1.0,1.0,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,1,True,0.03359794616699219,-0.0029614269733428955,False,1.0,1.0,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,1,True,0.35194873809814453,0.04321561008691788,False,1.0,1.0,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,1,True,-0.24470043182373047,-0.15134215354919434,False,1.0,1.0,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,1,True,0.056270599365234375,0.009581923484802246,False,1.0,1.0,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,1,True,0.08427047729492188,0.02468860149383545,False,1.0,1.0,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,1,True,0.009840011596679688,0.0015724897384643555,False,1.0,1.0,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,1,True,-0.15656089782714844,-0.04168185591697693,False,1.0,1.0,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,1,True,0.3160400390625,0.0532960444688797,False,1.0,1.0,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,2,True,-0.0597686767578125,-0.02671244740486145,False,1.0,1.0,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,2,True,0.21341419219970703,0.02620706707239151,False,1.0,1.0,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,2,True,-0.3784604072570801,-0.22533965110778809,False,1.0,1.0,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,2,True,0.4332876205444336,0.14290452003479004,False,1.0,1.0,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,2,True,-0.053943634033203125,-0.030346214771270752,False,1.0,1.0,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,2,True,0.020872116088867188,0.0042877197265625,False,1.0,1.0,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,2,True,-0.24361705780029297,-0.06547445058822632,False,1.0,1.0,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,2,True,0.2684793472290039,0.04369908571243286,False,1.0,1.0,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,3,True,0.07174110412597656,0.014209240674972534,False,1.0,1.0,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,3,True,-0.036708831787109375,-0.0038522258400917053,False,1.0,1.0,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,3,True,-0.40471696853637695,-0.2377011775970459,False,1.0,1.0,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,3,True,0.09889030456542969,0.01773512363433838,False,1.0,1.0,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,3,True,-0.23972225189208984,-0.08256176114082336,False,1.0,1.0,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,3,True,0.017093658447265625,0.001944512128829956,False,1.0,1.0,0.0
