model,sample_index,image_name,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,global_feature_shift,kept_local_feature_shift,kept_score_abs_change,gradient_cosine,gradient_norm_ratio
cait_s24_224,63,ILSVRC2012_val_00003317.JPEG,high_score_extreme,0.15,1,True,0.44030189514160156,0.036580510437488556,False,0.05547046661376953,0.1246500238776207,0.023997262120246887,0.05223139375448227,11.506534576416016
cait_s24_224,56,ILSVRC2012_val_00002734.JPEG,high_score_extreme,0.15,2,True,0.0588531494140625,0.009718727320432663,False,0.007554054260253906,0.06167484074831009,0.015474040061235428,0.053714923560619354,3.8978939056396484
cait_s24_224,57,ILSVRC2012_val_00002815.JPEG,high_score_extreme,0.15,2,True,0.3378791809082031,0.03997204452753067,False,0.02426624298095703,0.10179853439331055,0.015278743579983711,0.07128459215164185,0.8022047877311707
cait_s24_224,58,ILSVRC2012_val_00002932.JPEG,high_score_extreme,0.15,2,True,-0.23612213134765625,-0.022624455392360687,False,0.005085170269012451,0.07693047821521759,0.013034088537096977,0.04918251931667328,0.7799984812736511
cait_s24_224,59,ILSVRC2012_val_00003096.JPEG,high_score_extreme,0.15,2,True,0.2940855026245117,0.03458377718925476,False,0.03849714994430542,0.21013197302818298,0.02730531245470047,0.18053284287452698,1.2073310613632202
cait_s24_224,60,ILSVRC2012_val_00003145.JPEG,high_score_extreme,0.15,2,True,0.44341373443603516,0.04961470514535904,False,0.041130781173706055,0.07358477264642715,0.022976936772465706,-0.007675906177610159,2.7319791316986084
cait_s24_224,61,ILSVRC2012_val_00003190.JPEG,high_score_extreme,0.15,2,True,0.043972015380859375,0.00529991090297699,False,0.008353710174560547,0.08223821967840195,0.014682013541460037,0.08507809042930603,0.727337121963501
cait_s24_224,62,ILSVRC2012_val_00003194.JPEG,high_score_extreme,0.15,2,True,0.1173410415649414,0.007654421031475067,False,0.01152503490447998,0.10365656763315201,0.013565612025558949,0.05911148339509964,1.0385326147079468
cait_s24_224,63,ILSVRC2012_val_00003317.JPEG,high_score_extreme,0.15,2,True,0.44030189514160156,0.036580510437488556,False,0.05547046661376953,0.1246500238776207,0.023997262120246887,0.05223141610622406,11.506535530090332
cait_s24_224,56,ILSVRC2012_val_00002734.JPEG,high_score_extreme,0.15,3,True,0.0588531494140625,0.009718727320432663,False,0.007554054260253906,0.06167484074831009,0.015474040061235428,0.05371496081352234,3.897892713546753
cait_s24_224,57,ILSVRC2012_val_00002815.JPEG,high_score_extreme,0.15,3,True,0.3378791809082031,0.03997204452753067,False,0.02426624298095703,0.10179853439331055,0.015278743579983711,0.07128459215164185,0.8022048473358154
